,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1107,0.04245709123757904,0.02981029810298103,0.06775067750677506,0.023486901535682024,0.05058717253839205,0.21499548328816623,0.06142728093947606,0.23306233062330622,0.057813911472448055,0.0036133694670280035,0.13369467028003612,0.004516711833785004,0.03071364046973803,0.006323396567299007,0.02981029810298103,0.0027100271002710027,0.08943089430894309,0.04155374887082204,0.06955736224028906,0.06684733514001806,0.05058717253839205,0.0009033423667570009,0.008130081300813009,0.03884372177055104,0.08401084010840108,0.02710027100271003,0.0,0.04697380307136405,0.025293586269196026,0.0036133694670280035,0.0027100271002710027,0.01084010840108401,0.0,0.016260162601626018,0.0036133694670280035,0.037037037037037035,0.05510388437217705,0.0018066847335140017,0.012646793134598013,0.0036133694670280035,0.016260162601626018,0.05962059620596206,0.04245709123757904,0.0018066847335140017,0.02710027100271003,0.07407407407407407,0.0,0.04336043360433604
1,1210,0.03966942148760331,0.03966942148760331,0.06363636363636363,0.03140495867768595,0.049586776859504134,0.21322314049586777,0.05950413223140496,0.2049586776859504,0.05289256198347107,0.006611570247933884,0.1256198347107438,0.006611570247933884,0.05619834710743802,0.010743801652892562,0.028925619834710745,0.001652892561983471,0.07355371900826446,0.03801652892561983,0.047107438016528926,0.06446280991735537,0.05454545454545454,0.0008264462809917355,0.02066115702479339,0.04132231404958678,0.07768595041322314,0.04049586776859504,0.0,0.049586776859504134,0.03966942148760331,0.0008264462809917355,0.0008264462809917355,0.01487603305785124,0.0008264462809917355,0.03140495867768595,0.004132231404958678,0.04628099173553719,0.048760330578512395,0.003305785123966942,0.01652892561983471,0.004132231404958678,0.02727272727272727,0.043801652892561986,0.021487603305785124,0.0,0.028925619834710745,0.07851239669421488,0.0,0.03884297520661157
2,961,0.05098855359001041,0.03225806451612903,0.07180020811654526,0.023933402705515087,0.05202913631633715,0.21436004162330904,0.054110301768990635,0.21644120707596254,0.07908428720083246,0.004162330905306972,0.12174817898022892,0.003121748178980229,0.03433922996878252,0.007284079084287201,0.03329864724245578,0.001040582726326743,0.05619146722164412,0.046826222684703434,0.04890738813735692,0.062434963579604576,0.047866805411030174,0.0,0.011446409989594173,0.04058272632674298,0.07700312174817898,0.04994797086368366,0.0,0.05202913631633715,0.027055150884495317,0.0,0.005202913631633715,0.012486992715920915,0.001040582726326743,0.012486992715920915,0.002081165452653486,0.044745057232049947,0.07388137356919876,0.001040582726326743,0.011446409989594173,0.001040582726326743,0.018730489073881373,0.06555671175858481,0.026014568158168574,0.001040582726326743,0.029136316337148804,0.08324661810613944,0.0,0.04890738813735692
3,1100,0.045454545454545456,0.035454545454545454,0.08454545454545455,0.024545454545454544,0.04,0.21545454545454545,0.07454545454545454,0.20454545454545456,0.05,0.0018181818181818182,0.12090909090909091,0.004545454545454545,0.06727272727272728,0.014545454545454545,0.035454545454545454,0.0009090909090909091,0.056363636363636366,0.04090909090909091,0.06181818181818182,0.08,0.03363636363636364,0.0009090909090909091,0.011818181818181818,0.03909090909090909,0.07545454545454545,0.04818181818181818,0.0,0.042727272727272725,0.028181818181818183,0.0018181818181818182,0.0027272727272727275,0.015454545454545455,0.0009090909090909091,0.034545454545454546,0.004545454545454545,0.04181818181818182,0.046363636363636364,0.0036363636363636364,0.012727272727272728,0.0027272727272727275,0.02181818181818182,0.07,0.016363636363636365,0.0,0.025454545454545455,0.08545454545454545,0.0,0.04363636363636364
4,827,0.0592503022974607,0.018137847642079808,0.06166868198307134,0.02539298669891173,0.04232164449818621,0.17049576783555018,0.05562273276904474,0.2418379685610641,0.07859733978234583,0.006045949214026602,0.14026602176541716,0.008464328899637243,0.05078597339782346,0.006045949214026602,0.04353083434099154,0.0024183796856106408,0.07376058041112454,0.05562273276904474,0.05562273276904474,0.05804111245465538,0.044740024183796856,0.0,0.016928657799274487,0.03990326481257558,0.07376058041112454,0.02539298669891173,0.0,0.03990326481257558,0.02418379685610641,0.0,0.0012091898428053204,0.014510278113663845,0.0,0.022974607013301087,0.0024183796856106408,0.03385731559854897,0.07496977025392987,0.0024183796856106408,0.008464328899637243,0.0,0.009673518742442563,0.06529625151148731,0.037484885126964934,0.0012091898428053204,0.026602176541717048,0.07980652962515115,0.0,0.0592503022974607
5,1073,0.046598322460391424,0.049394221808014914,0.05405405405405406,0.02982292637465051,0.04287045666356011,0.21528424976700838,0.05312208760484623,0.22739981360671016,0.05871388630009319,0.004659832246039142,0.11276794035414725,0.005591798695246971,0.05312208760484623,0.007455731593662628,0.03075489282385834,0.001863932898415657,0.0717614165890028,0.04287045666356011,0.06523765144454799,0.06150978564771668,0.05032618825722274,0.0,0.015843429636533086,0.03727865796831314,0.0754892823858341,0.0391425908667288,0.0,0.04100652376514446,0.046598322460391424,0.001863932898415657,0.0065237651444548,0.014911463187325256,0.0009319664492078285,0.02516309412861137,0.003727865796831314,0.03821062441752097,0.05405405405405406,0.009319664492078284,0.02516309412861137,0.001863932898415657,0.023299161230195712,0.04287045666356011,0.02050326188257223,0.0,0.027958993476234855,0.07082945013979497,0.0009319664492078285,0.04473438956197577
6,1243,0.03781174577634755,0.03378921962992759,0.06999195494770716,0.0249396621078037,0.04666130329847144,0.2083668543845535,0.053901850362027354,0.22284794851166534,0.07481898632341111,0.006436041834271922,0.13515687851971037,0.004022526146419952,0.0418342719227675,0.011263073209975865,0.0418342719227675,0.004022526146419952,0.07481898632341111,0.036202735317779566,0.06275140788415125,0.058728881737731296,0.04666130329847144,0.0016090104585679806,0.013676588897827836,0.03298471440064361,0.07481898632341111,0.039420756234915526,0.0016090104585679806,0.050683829444891394,0.02815768302493966,0.003218020917135961,0.003218020917135961,0.016090104585679808,0.0,0.02333065164923572,0.0016090104585679806,0.038616251005631534,0.0667739340305712,0.002413515687851971,0.02172164119066774,0.006436041834271922,0.011263073209975865,0.06275140788415125,0.02815768302493966,0.0016090104585679806,0.02413515687851971,0.07240547063555913,0.0,0.03700724054706356
7,1206,0.03897180762852405,0.03648424543946932,0.06965174129353234,0.02902155887230514,0.06882255389718077,0.20066334991708126,0.06384742951907131,0.20978441127694858,0.05555555555555555,0.0024875621890547263,0.12686567164179105,0.007462686567164179,0.05721393034825871,0.013266998341625208,0.01824212271973466,0.0008291873963515755,0.07628524046434494,0.03731343283582089,0.06633499170812604,0.07545605306799337,0.04228855721393035,0.0,0.009950248756218905,0.02570480928689884,0.06550580431177445,0.03814262023217247,0.0,0.06716417910447761,0.02736318407960199,0.0008291873963515755,0.005804311774461028,0.011608623548922056,0.0,0.02902155887230514,0.006633499170812604,0.06218905472636816,0.04809286898839138,0.001658374792703151,0.013266998341625208,0.006633499170812604,0.022388059701492536,0.06716417910447761,0.02902155887230514,0.0008291873963515755,0.022388059701492536,0.07048092868988391,0.0,0.03814262023217247
8,960,0.04895833333333333,0.03854166666666667,0.06458333333333334,0.027083333333333334,0.0625,0.22083333333333333,0.053125,0.221875,0.06458333333333334,0.003125,0.11354166666666667,0.004166666666666667,0.04583333333333333,0.010416666666666666,0.030208333333333334,0.0,0.06875,0.04791666666666667,0.052083333333333336,0.053125,0.0375,0.0,0.014583333333333334,0.041666666666666664,0.08333333333333333,0.040625,0.0,0.0625,0.030208333333333334,0.003125,0.004166666666666667,0.016666666666666666,0.0,0.020833333333333332,0.004166666666666667,0.04791666666666667,0.06354166666666666,0.004166666666666667,0.016666666666666666,0.005208333333333333,0.01875,0.051041666666666666,0.025,0.0010416666666666667,0.026041666666666668,0.06979166666666667,0.0,0.04895833333333333
9,979,0.05107252298263534,0.03677221654749745,0.05720122574055159,0.027579162410623085,0.043922369765066395,0.21144024514811033,0.05107252298263534,0.2083758937691522,0.07252298263534218,0.0010214504596527069,0.12359550561797752,0.007150153217568948,0.056179775280898875,0.009193054136874362,0.03881511746680286,0.0010214504596527069,0.06945863125638406,0.045965270684371805,0.05107252298263534,0.05720122574055159,0.05720122574055159,0.0010214504596527069,0.014300306435137897,0.03881511746680286,0.0745658835546476,0.045965270684371805,0.0,0.0449438202247191,0.02349336057201226,0.0010214504596527069,0.0030643513789581204,0.011235955056179775,0.0,0.02349336057201226,0.005107252298263534,0.05005107252298264,0.06843718079673136,0.0010214504596527069,0.017364657814096015,0.0040858018386108275,0.01940755873340143,0.06230847803881512,0.02553626149131767,0.0,0.017364657814096015,0.06741573033707865,0.0010214504596527069,0.049029622063329927
