,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
len,1.0,-0.6142610196255854,0.3731063598353911,0.4357302051866168,0.09986053502170728,0.4535428429355606,0.15761811835001682,-0.5084731776483848,-0.08383988878190811,0.27778420682028665,0.08609104142940714,-0.1771728853640871,0.17369426294279502,-0.014615120768716487,0.2432712344974597,0.2841000786741283,0.1130111863339694,-0.3064401859691567,0.21343784390590007,-0.3207133664395695,-0.946285527212708,0.37301919956640045,-0.08363207827920421,0.21074908784052862,-0.29070152013840184,0.4663304130342976,-0.5066586916133401,-0.20475933393296852,0.20861681416624572,0.402061052286356,-0.19077194972385988,0.03929368550931415,0.44957157245366286,-0.5461527482251702,0.08190040195386894,-0.19645412020418787,0.22896278028219133,-0.005429205614956862,-0.09465482386494661,0.30955260196640244,0.18274548768210083,-0.13247531101589455,0.48788890790287165,0.15278634387564508,0.38371327187194476,-0.19861546010415354,-0.2534502799667067,0.11295360643820251,-0.21722254235081054,-0.8393302650098223
PUNCT,-0.6142610196255854,1.0,-0.27481417263249325,-0.49940516940020135,0.19006383440642666,-0.30012304218940494,-0.09672372715940872,0.4458366335995731,-0.3256519822693072,-0.4187654030294916,-0.19157634409967572,0.014101150141657463,-0.2818982652821803,0.07401111193227633,-0.06229058883876054,-0.014526173439273165,-0.4048362190712975,-0.0021979865820295616,0.009360101204231103,-0.22779148365120702,0.7074664522660066,-0.49868111498126744,-0.21667164386669707,-0.1776732066995609,0.1091147251142385,-0.11642013256974973,0.1615303270021171,0.446169246627716,-0.07326525532555458,0.09265614081101758,0.006797865628455492,-0.20824013500163926,-0.5149202501462,0.17242370043901717,0.16190188868907512,0.45562965194999866,0.0757497096729344,0.27665529864859106,-0.2427175643133986,-0.2960260386551079,-0.173179210359238,-0.3004599475028478,-0.41820041224906496,-0.22421969853629084,-0.14126130535297507,-0.07380509766215891,0.47764304687970943,0.12330337275391218,-0.03863451250974424,0.9095473532167933
AUX,0.3731063598353911,-0.27481417263249325,1.0,0.2826329656807737,-0.31310852746690343,-0.1869650589278029,-0.028664571655224454,0.23110171833092458,-0.302466935464487,-0.4228241081949475,0.025354957340073474,0.40659067725319054,-0.11371476765112173,0.21382846422503102,0.5809361298559036,0.5693254724240414,-0.3696012541975549,0.16683276844494419,0.22591639281118117,0.007956532983296268,-0.26436189002048693,0.24764799016038538,-0.3483648029501547,-0.0808132121451521,-0.3306747032250262,-0.21480246436550154,0.1644675886742761,-0.06297180060054412,-0.1701053048855314,0.014143963836031464,0.491294671587142,0.39830416474445446,0.23377380141748763,-0.3336890257647348,0.6414083771324622,0.06531784362620395,0.19667965125827913,-0.4046584156905503,-0.03157311139754268,0.30692434380880707,0.6340311389817426,-0.25504232073488636,0.3249220443940273,0.42952510063587473,-0.28051552571393457,0.29499235067404916,-0.25796612811130115,-0.6443908136297746,-0.230886222840199,-0.319142833648903
X,0.4357302051866168,-0.49940516940020135,0.2826329656807737,1.0,-0.1827101569274216,0.1884199790507695,0.06259888808705068,-0.15599672783463905,0.08047086854473363,0.28099706065612207,0.06513590788554259,0.37265058381492006,-0.2604901106687854,-0.11491526732450683,0.3582309988231245,-0.22686370022816194,-0.20772346250226714,-0.19303818640239703,0.36241399791202505,0.13392211339828017,-0.4921712485925022,-0.014929810764964278,0.24268831656492335,0.11930747330002585,-0.011030278430388346,0.07517463882667963,-0.2363026290546171,-0.05081492426561388,-0.010306082835397445,-0.10408792545159266,0.23250853025010157,0.6881273580627963,0.45111579223146214,-0.0028480308455093263,-0.011517842092972339,-0.1872656876168401,0.3131032499616792,0.18938259659678236,-0.020242300317494945,-0.06871594878188032,0.7469382979042666,0.07047905758597324,-0.19890225024261685,0.2612604115461193,-0.05423497734796293,0.38756375417457095,-0.7763765560412584,0.11496903793849542,-0.25733470236092876,-0.5348997339629246
ADV,0.09986053502170728,0.19006383440642666,-0.31310852746690343,-0.1827101569274216,1.0,-0.0743301563690772,-0.3558266663752854,-0.6337018251431491,0.1982869730027142,0.34922377955717887,-0.32182480255954693,-0.6380516072088267,0.6657345253275907,-0.2165892355321782,-0.5691804860227936,-0.032650319707440645,0.22865348897894458,-0.8121200362059655,-0.29566373891011527,-0.3544287469408296,-0.00934418407917723,-0.24904209604083863,-0.1708355827097839,0.2430140203599922,0.2064893514719718,0.7857989587803135,-0.16269644849399673,-0.4830126212372785,-0.12397719598949596,0.5471829868479776,-0.279567052483502,0.13338488915078434,-0.42528615403787745,-0.26927460755560634,-0.4773340508704318,-0.23293169802111185,-0.474950564650085,0.04555352366925245,-0.26103278274137237,0.3751028310441007,-0.4103796622052299,-0.2759660342513206,0.2708365253130994,0.21271388074086905,0.7922808417272194,-0.15760044290436112,0.5713408671612276,0.7077813874989797,-0.20209372643010828,0.004580023348430375
PART,0.4535428429355606,-0.30012304218940494,-0.1869650589278029,0.1884199790507695,-0.0743301563690772,1.0,0.636790385482495,-0.4845768018463721,0.20401695305464201,0.4498853345597685,-0.050500887155994614,-0.2172586404271673,-0.059221084073822164,-0.563079990461268,0.1128770463187029,0.2684107715290117,0.08163374324052818,-0.3101336480875715,0.30046716753721237,-0.23087188521267887,-0.3520140193417538,0.17978129284029754,0.201663698184005,0.31457907717799166,0.08450816202383735,0.3048388434102242,-0.4556768401707918,-0.16401541359238195,0.6570267261581911,-0.3410689639807138,-0.14364112618551628,-0.24294439168459264,0.20566705535828844,-0.5726203568463811,0.04740392839721389,-0.5276711714988709,0.3470027422902016,0.01621458435984361,-0.11903239450235512,-0.36560411343287946,0.13503587835874273,0.01721741182939148,0.06321592683980827,-0.08372556930704084,-0.15667614090089174,0.13817836910228445,-0.1570924647145106,0.22023940012645646,-0.1619694034392968,-0.28699562026968556
CCONJ,0.15761811835001682,-0.09672372715940872,-0.028664571655224454,0.06259888808705068,-0.3558266663752854,0.636790385482495,1.0,0.0794319306476292,0.17207709269686328,-0.19950768637755473,-0.11147549039675964,0.01120194127176425,-0.5173953818121881,-0.6543216155357882,0.5560919100579422,0.49276092104596547,0.009802616866854465,-0.06003040623637028,0.3740037455589293,-0.5493903284826684,-0.12216382006910036,0.10296215418382146,0.09372696376575078,0.33805345093237443,-0.20325824419419597,-0.22760328379135447,-0.46104205866640946,-0.09936720847149008,0.9638367354932112,-0.33827884145219783,0.33700458480786705,-0.4006276454321317,0.504386230276709,-0.03755538562065263,0.4748204994295072,-0.44549747726467465,0.4301934676094071,-0.03278069758090458,-0.0957353499811948,-0.4007185823149581,0.18278479368790612,-0.41935439220810183,-0.17948497190804616,0.17679759868072212,-0.39665673640373944,0.25172648432954864,-0.1328103002262101,-0.28899459920555043,-0.35744475027666683,-0.02858963725700939
NOUN,-0.5084731776483848,0.4458366335995731,0.23110171833092458,-0.15599672783463905,-0.6337018251431491,-0.4845768018463721,0.0794319306476292,1.0,-0.4218060697502564,-0.7406265302371076,0.12308675197338227,0.5183526151705892,-0.6836783480600344,0.42059617427152657,0.35052710176711804,-0.07560726721565578,-0.4026084254393868,0.6968500449726539,-0.0553603362426068,0.15058426650479845,0.45890628051032945,-0.0646557753225151,-0.019025001701629442,-0.3058454774340771,-0.10233741585099347,-0.8083069121304527,0.2673236301986654,0.6846314318699758,-0.09116914286850772,-0.17510054412673556,0.3917707132736879,-0.05399359101805683,0.1259658392096987,0.5911338176619805,0.45498335424626946,0.6464168164653532,0.1537202666331416,-0.04973176579320973,0.047534105501629474,-0.3976225749562048,0.2169158333439642,0.02900680517999302,-0.48682915355916234,-0.11048835136258844,-0.6502370149806083,-0.030863541764464743,-0.03686827451537745,-0.6201670639931963,-0.06153756223517145,0.5025900262588883
SCONJ,-0.08383988878190811,-0.3256519822693072,-0.302466935464487,0.08047086854473363,0.1982869730027142,0.20401695305464201,0.17207709269686328,-0.4218060697502564,1.0,0.6140509522163674,-0.6556979725186968,-0.5485691733614715,0.23028745959215363,-0.47332935500648504,-0.0984417768514512,-0.07280229342202209,0.7853720057505202,-0.3484851251230241,-0.18022420520168095,0.047077914665026054,-0.06708073558068187,0.18004678518867487,0.6881744037063512,-0.22767589911882355,0.4953251353443414,0.3780339973556403,-0.42823638411171566,-0.7007930848695855,0.2557560511014121,-0.26761824154475966,0.3669762126404312,0.013596158975152548,-0.2615635543023406,0.07178784482771006,-0.3943257968847681,-0.5481868197798184,-0.25581353505099835,-0.04992552303304604,-0.3621741923189126,0.2758487232830382,-0.10898627762935789,-0.055798688823830225,0.1903213152540795,0.4846709372468394,0.2198214404208921,0.1792936217354365,-0.05747578175924796,0.2623030566665172,0.06976164264193407,-0.24089896870827177
VERB,0.27778420682028665,-0.4187654030294916,-0.4228241081949475,0.28099706065612207,0.34922377955717887,0.4498853345597685,-0.19950768637755473,-0.7406265302371076,0.6140509522163674,1.0,-0.3093835978203153,-0.5463617950774191,0.4942554543295611,-0.19041738327615362,-0.4487642136013143,-0.41274569292718527,0.5591540911854884,-0.40505793054931244,-0.2054169749613343,0.31203959050408925,-0.3592243707609027,0.0982119921186381,0.6180964895651402,-0.17185338454713703,0.5841165312012105,0.6851607238976288,-0.342910138020917,-0.40198608785249884,-0.09400512577188269,-0.11029628871290519,-0.2643189411268217,0.15886882154132226,-0.27224881026020803,-0.2892874434987184,-0.6718947994272408,-0.36272776123357064,-0.14947552135617412,0.09307746657735734,-0.27152436798138513,0.11396749051795156,-0.11048391301263419,0.3861237763056445,0.18575935392302292,0.03857878540864482,0.41156019485596734,-0.1280740519759022,-0.11935505570176637,0.7222429232163233,0.1511376486963166,-0.4548684386264792
