,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1131,0.04862953138815208,0.027409372236958444,0.08399646330680813,0.013262599469496022,0.05305039787798409,0.22546419098143236,0.058355437665782495,0.21839080459770116,0.05658709106984969,0.008841732979664015,0.09725906277630415,0.007073386383731211,0.0618921308576481,0.007957559681697613,0.030061892130857647,0.0,0.0008841732979664014,0.0,0.07692307692307693,0.046861184792219276,0.05747126436781609,0.0627763041556145,0.03978779840848806,0.0,0.008841732979664015,0.03536693191865606,0.0680813439434129,0.03801945181255526,0.0,0.05305039787798409,0.026525198938992044,0.0,0.005305039787798408,0.015030946065428824,0.0,0.03359858532272325,0.0017683465959328027,0.05481874447391689,0.0,0.053934571175950484,0.007073386383731211,0.00618921308576481,0.0008841732979664014,0.020335985853227233,0.06631299734748011,0.02475685234305924,0.0,0.023872679045092837,0.08488063660477453,0.0,0.04862953138815208
1,927,0.0593311758360302,0.02481121898597627,0.07551240560949299,0.012944983818770227,0.05609492988133765,0.19093851132686085,0.040992448759439054,0.2222222222222222,0.06903991370010787,0.008629989212513484,0.12837108953613807,0.004314994606256742,0.08198489751887811,0.009708737864077669,0.03128371089536138,0.0,0.0010787486515641855,0.0,0.07011866235167206,0.06040992448759439,0.045307443365695796,0.05501618122977346,0.028047464940668825,0.0,0.015102481121898598,0.028047464940668825,0.07659115426105717,0.04638619201725998,0.0,0.05393743257820928,0.023732470334412083,0.002157497303128371,0.003236245954692557,0.018338727076591153,0.0,0.039913700107874865,0.0010787486515641855,0.05393743257820928,0.0,0.061488673139158574,0.0,0.009708737864077669,0.002157497303128371,0.015102481121898598,0.06903991370010787,0.025889967637540454,0.0,0.02481121898597627,0.0668824163969795,0.002157497303128371,0.0593311758360302
2,1003,0.053838484546360914,0.03988035892323031,0.0897308075772682,0.014955134596211365,0.06081754735792622,0.19940179461615154,0.05583250249252243,0.2023928215353938,0.04287138584247258,0.011964107676969093,0.11864406779661017,0.00897308075772682,0.05982053838484546,0.011964107676969093,0.02991026919242273,0.0,0.0009970089730807576,0.0009970089730807576,0.08773678963110668,0.05084745762711865,0.040877367896311065,0.06281156530408774,0.040877367896311065,0.0,0.01296111665004985,0.0448654037886341,0.06480558325024925,0.04386839481555334,0.0,0.054835493519441676,0.01794616151545364,0.0019940179461615153,0.0019940179461615153,0.018943170488534396,0.0009970089730807576,0.028913260219341975,0.004985044865403789,0.047856430707876374,0.0,0.040877367896311065,0.0019940179461615153,0.011964107676969093,0.0029910269192422734,0.026919242273180457,0.05682951146560319,0.0259222333000997,0.0009970089730807576,0.018943170488534396,0.08673978065802593,0.0019940179461615153,0.0518444666001994
3,774,0.06718346253229975,0.037467700258397935,0.06847545219638243,0.021963824289405683,0.04263565891472868,0.20155038759689922,0.05813953488372093,0.2041343669250646,0.050387596899224806,0.012919896640826873,0.1227390180878553,0.0103359173126615,0.06330749354005168,0.014211886304909561,0.03229974160206718,0.0,0.006459948320413436,0.0,0.09431524547803617,0.06330749354005168,0.04909560723514212,0.06201550387596899,0.046511627906976744,0.0012919896640826874,0.01937984496124031,0.029715762273901807,0.06201550387596899,0.050387596899224806,0.0,0.041343669250646,0.02454780361757106,0.002583979328165375,0.003875968992248062,0.012919896640826873,0.0,0.021963824289405683,0.006459948320413436,0.031007751937984496,0.0,0.04780361757105943,0.002583979328165375,0.015503875968992248,0.003875968992248062,0.01937984496124031,0.05167958656330749,0.029715762273901807,0.0012919896640826874,0.01937984496124031,0.06589147286821706,0.0,0.06718346253229975
4,795,0.06289308176100629,0.04150943396226415,0.05911949685534591,0.013836477987421384,0.07672955974842767,0.23144654088050315,0.04150943396226415,0.20754716981132076,0.04905660377358491,0.016352201257861635,0.1069182389937107,0.0037735849056603774,0.055345911949685536,0.007547169811320755,0.02389937106918239,0.0012578616352201257,0.0025157232704402514,0.0,0.07169811320754717,0.061635220125786164,0.0440251572327044,0.05157232704402516,0.03647798742138365,0.0,0.011320754716981131,0.04150943396226415,0.08050314465408805,0.042767295597484274,0.0,0.07044025157232704,0.022641509433962263,0.0025157232704402514,0.0012578616352201257,0.016352201257861635,0.0,0.028930817610062894,0.0012578616352201257,0.05660377358490566,0.0,0.045283018867924525,0.005031446540880503,0.01509433962264151,0.0012578616352201257,0.02389937106918239,0.05660377358490566,0.031446540880503145,0.0,0.02389937106918239,0.05911949685534591,0.0,0.061635220125786164
5,1140,0.04473684210526316,0.042105263157894736,0.08596491228070176,0.009649122807017544,0.05175438596491228,0.193859649122807,0.056140350877192984,0.2131578947368421,0.06403508771929825,0.0061403508771929825,0.12456140350877193,0.0017543859649122807,0.06578947368421052,0.011403508771929825,0.03333333333333333,0.0,0.002631578947368421,0.0,0.07719298245614035,0.04298245614035088,0.058771929824561406,0.060526315789473685,0.043859649122807015,0.0,0.012280701754385965,0.03508771929824561,0.07017543859649122,0.03859649122807018,0.0,0.05,0.02631578947368421,0.002631578947368421,0.0017543859649122807,0.018421052631578946,0.0,0.03070175438596491,0.0,0.04473684210526316,0.0,0.06315789473684211,0.0017543859649122807,0.014912280701754385,0.0,0.02631578947368421,0.05263157894736842,0.02280701754385965,0.002631578947368421,0.03333333333333333,0.07456140350877193,0.0017543859649122807,0.04473684210526316
6,1132,0.05035335689045936,0.05123674911660778,0.07597173144876325,0.022084805653710248,0.05123674911660778,0.20141342756183744,0.05123674911660778,0.20936395759717313,0.045936395759717315,0.006183745583038869,0.1068904593639576,0.007067137809187279,0.07950530035335689,0.014134275618374558,0.023851590106007067,0.0,0.0,0.0,0.0812720848056537,0.04858657243816254,0.05035335689045936,0.05830388692579505,0.037102473498233215,0.0,0.013250883392226149,0.037102473498233215,0.060954063604240286,0.052120141342756186,0.0,0.05123674911660778,0.03180212014134275,0.0008833922261484099,0.00265017667844523,0.015901060070671377,0.0008833922261484099,0.029151943462897525,0.0035335689045936395,0.046819787985865724,0.0,0.04151943462897526,0.0008833922261484099,0.015901060070671377,0.0008833922261484099,0.03356890459363958,0.05830388692579505,0.027385159010600707,0.0,0.03268551236749117,0.07862190812720848,0.0,0.05035335689045936
7,873,0.06414662084765177,0.035509736540664374,0.07674684994272624,0.012600229095074456,0.06872852233676977,0.19129438717067582,0.053837342497136315,0.1981672394043528,0.0572737686139748,0.009163802978235968,0.11225658648339061,0.0057273768613974796,0.07101947308132875,0.009163802978235968,0.025200458190148912,0.0,0.001145475372279496,0.0,0.08018327605956473,0.06071019473081329,0.05956471935853379,0.05956471935853379,0.044673539518900345,0.0,0.009163802978235968,0.026345933562428408,0.061855670103092786,0.030927835051546393,0.0,0.07101947308132875,0.0286368843069874,0.003436426116838488,0.003436426116838488,0.006872852233676976,0.0,0.038946162657502864,0.001145475372279496,0.06414662084765177,0.0,0.05154639175257732,0.004581901489117984,0.011454753722794959,0.001145475372279496,0.021764032073310423,0.054982817869415807,0.018327605956471937,0.001145475372279496,0.016036655211912942,0.07101947308132875,0.001145475372279496,0.06071019473081329
8,898,0.052338530066815145,0.04899777282850779,0.060133630289532294,0.012249443207126948,0.05902004454342984,0.19599109131403117,0.0645879732739421,0.21046770601336304,0.05456570155902005,0.005567928730512249,0.133630289532294,0.0022271714922048997,0.062360801781737196,0.0033407572383073497,0.026726057906458798,0.0,0.0,0.0,0.08463251670378619,0.052338530066815145,0.052338530066815145,0.06792873051224944,0.042316258351893093,0.0,0.01893095768374165,0.028953229398663696,0.05679287305122494,0.0400890868596882,0.0,0.0556792873051225,0.043429844097995544,0.0033407572383073497,0.0022271714922048997,0.013363028953229399,0.0,0.03229398663697105,0.0011135857461024498,0.044543429844097995,0.0,0.052338530066815145,0.008908685968819599,0.012249443207126948,0.0011135857461024498,0.0334075723830735,0.051224944320712694,0.01893095768374165,0.0011135857461024498,0.034521158129175944,0.06347438752783964,0.0,0.052338530066815145
9,923,0.05200433369447454,0.03683640303358613,0.07150595882990249,0.014084507042253521,0.0628385698808234,0.19826652221018418,0.044420368364030335,0.2123510292524377,0.05308775731310943,0.013001083423618635,0.13001083423618634,0.005417118093174431,0.0628385698808234,0.013001083423618635,0.03791982665222102,0.0,0.0010834236186348862,0.0,0.08342361863488625,0.050920910075839654,0.041170097508125676,0.05308775731310943,0.04550379198266522,0.0010834236186348862,0.009750812567713976,0.04333694474539545,0.0552546045503792,0.056338028169014086,0.0,0.06175514626218852,0.02275189599133261,0.0,0.0,0.015167930660888408,0.0,0.0314192849404117,0.0032502708559046588,0.04875406283856988,0.0,0.04983748645720477,0.0021668472372697724,0.007583965330444204,0.004333694474539545,0.024918743228602384,0.0628385698808234,0.024918743228602384,0.0,0.0314192849404117,0.06392199349945829,0.0010834236186348862,0.05200433369447454
