,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,807,0.06071871127633209,0.028500619578686492,0.0644361833952912,0.022304832713754646,0.042131350681536554,0.2218091697645601,0.05204460966542751,0.20693928128872366,0.048327137546468404,0.0024783147459727386,0.1251548946716233,0.008674101610904586,0.06319702602230483,0.011152416356877323,0.03593556381660471,0.0,0.0,0.08178438661710037,0.055762081784386616,0.04337050805452292,0.055762081784386616,0.05452292441140025,0.0,0.011152416356877323,0.030978934324659233,0.07187112763320942,0.048327137546468404,0.0,0.03965303593556382,0.022304832713754646,0.0012391573729863693,0.0012391573729863693,0.021065675340768277,0.0,0.03593556381660471,0.004956629491945477,0.04337050805452292,0.0,0.04708798017348203,0.0012391573729863693,0.009913258983890954,0.0037174721189591076,0.01734820322180917,0.0768277571251549,0.028500619578686492,0.0,0.024783147459727387,0.06815365551425032,0.0,0.05204460966542751
1,884,0.05203619909502263,0.033936651583710405,0.07126696832579185,0.01583710407239819,0.05656108597285068,0.2160633484162896,0.048642533936651584,0.19457013574660634,0.05542986425339366,0.0022624434389140274,0.11199095022624435,0.005656108597285068,0.07013574660633484,0.012443438914027148,0.03733031674208145,0.0011312217194570137,0.0,0.057692307692307696,0.05090497737556561,0.04411764705882353,0.049773755656108594,0.07013574660633484,0.0,0.007918552036199095,0.032805429864253395,0.06447963800904978,0.048642533936651584,0.0,0.05656108597285068,0.016968325791855202,0.0011312217194570137,0.0022624434389140274,0.020361990950226245,0.0,0.04072398190045249,0.003393665158371041,0.05995475113122172,0.0,0.05542986425339366,0.004524886877828055,0.013574660633484163,0.003393665158371041,0.019230769230769232,0.06900452488687783,0.020361990950226245,0.0,0.02262443438914027,0.06787330316742081,0.0,0.04524886877828054
2,872,0.05389908256880734,0.03211009174311927,0.07454128440366972,0.01834862385321101,0.045871559633027525,0.22247706422018348,0.06995412844036697,0.2029816513761468,0.07339449541284404,0.0022935779816513763,0.10091743119266056,0.009174311926605505,0.04472477064220184,0.011467889908256881,0.033256880733944956,0.0011467889908256881,0.0,0.06077981651376147,0.052752293577981654,0.05733944954128441,0.07224770642201835,0.05389908256880734,0.0,0.009174311926605505,0.02981651376146789,0.08371559633027523,0.03096330275229358,0.0,0.047018348623853214,0.02408256880733945,0.0,0.0022935779816513763,0.017201834862385322,0.0022935779816513763,0.02522935779816514,0.005733944954128441,0.05045871559633028,0.0,0.07110091743119266,0.0011467889908256881,0.0194954128440367,0.006880733944954129,0.009174311926605505,0.0676605504587156,0.01834862385321101,0.0,0.017201834862385322,0.07339449541284404,0.0,0.04472477064220184
3,544,0.0900735294117647,0.034926470588235295,0.0900735294117647,0.012867647058823529,0.03860294117647059,0.20772058823529413,0.051470588235294115,0.17647058823529413,0.042279411764705885,0.0055147058823529415,0.12683823529411764,0.012867647058823529,0.06801470588235294,0.022058823529411766,0.029411764705882353,0.0,0.0,0.09926470588235294,0.08455882352941177,0.04411764705882353,0.051470588235294115,0.04411764705882353,0.0,0.0055147058823529415,0.029411764705882353,0.08088235294117647,0.03125,0.0,0.04963235294117647,0.01838235294117647,0.0,0.0055147058823529415,0.011029411764705883,0.0,0.03125,0.003676470588235294,0.03860294117647059,0.0,0.03860294117647059,0.0,0.009191176470588236,0.003676470588235294,0.025735294117647058,0.05330882352941176,0.02389705882352941,0.001838235294117647,0.02022058823529412,0.06801470588235294,0.001838235294117647,0.07352941176470588
4,936,0.04807692307692308,0.03205128205128205,0.06944444444444445,0.019230769230769232,0.035256410256410256,0.25,0.05235042735042735,0.18269230769230768,0.06303418803418803,0.004273504273504274,0.11324786324786325,0.010683760683760684,0.07478632478632478,0.008547008547008548,0.04700854700854701,0.0010683760683760685,0.0,0.07264957264957266,0.04807692307692308,0.05128205128205128,0.053418803418803416,0.049145299145299144,0.0010683760683760685,0.008547008547008548,0.026709401709401708,0.06837606837606838,0.053418803418803416,0.0,0.03739316239316239,0.03739316239316239,0.0,0.003205128205128205,0.019230769230769232,0.0010683760683760685,0.049145299145299144,0.007478632478632479,0.035256410256410256,0.0,0.060897435897435896,0.004273504273504274,0.014957264957264958,0.0010683760683760685,0.014957264957264958,0.05876068376068376,0.026709401709401708,0.0010683760683760685,0.019230769230769232,0.07371794871794872,0.0,0.04487179487179487
5,801,0.05742821473158552,0.02746566791510612,0.056179775280898875,0.018726591760299626,0.04119850187265917,0.22596754057428214,0.046192259675405745,0.20724094881398253,0.05867665418227216,0.003745318352059925,0.13108614232209737,0.00749063670411985,0.06741573033707865,0.011235955056179775,0.02372034956304619,0.0024968789013732834,0.0012484394506866417,0.07116104868913857,0.056179775280898875,0.049937578027465665,0.052434456928838954,0.056179775280898875,0.0,0.0024968789013732834,0.03245942571785269,0.09737827715355805,0.05368289637952559,0.0,0.04119850187265917,0.02247191011235955,0.0012484394506866417,0.0,0.01373283395755306,0.0,0.04119850187265917,0.0024968789013732834,0.033707865168539325,0.0,0.056179775280898875,0.0,0.011235955056179775,0.003745318352059925,0.016229712858926344,0.08489388264669163,0.02871410736579276,0.0012484394506866417,0.024968789013732832,0.05368289637952559,0.0,0.052434456928838954
6,932,0.05150214592274678,0.034334763948497854,0.07296137339055794,0.011802575107296138,0.04721030042918455,0.24034334763948498,0.04935622317596566,0.19206008583690987,0.06866952789699571,0.003218884120171674,0.10944206008583691,0.008583690987124463,0.06652360515021459,0.011802575107296138,0.032188841201716736,0.004291845493562232,0.0,0.07832618025751073,0.04935622317596566,0.04291845493562232,0.05472103004291846,0.045064377682403435,0.0,0.0075107296137339056,0.03111587982832618,0.0815450643776824,0.0536480686695279,0.0,0.05042918454935622,0.02145922746781116,0.0,0.003218884120171674,0.027896995708154508,0.0,0.04721030042918455,0.002145922746781116,0.04291845493562232,0.0,0.06437768240343347,0.001072961373390558,0.011802575107296138,0.002145922746781116,0.017167381974248927,0.06437768240343347,0.0203862660944206,0.003218884120171674,0.019313304721030045,0.0611587982832618,0.0,0.04721030042918455
7,722,0.06371191135734072,0.029085872576177285,0.08033240997229917,0.019390581717451522,0.029085872576177285,0.23684210526315788,0.04293628808864266,0.19529085872576177,0.055401662049861494,0.0013850415512465374,0.11357340720221606,0.008310249307479225,0.06786703601108034,0.013850415512465374,0.038781163434903045,0.0,0.0,0.07340720221606649,0.06371191135734072,0.05817174515235457,0.0443213296398892,0.05263157894736842,0.0,0.004155124653739612,0.036011080332409975,0.07340720221606649,0.05955678670360111,0.0,0.027700831024930747,0.02631578947368421,0.0,0.002770083102493075,0.024930747922437674,0.0,0.038781163434903045,0.004155124653739612,0.030470914127423823,0.0,0.054016620498614956,0.002770083102493075,0.015235457063711912,0.004155124653739612,0.012465373961218837,0.06371191135734072,0.019390581717451522,0.002770083102493075,0.02077562326869806,0.08033240997229917,0.0013850415512465374,0.04986149584487535
8,890,0.051685393258426963,0.025842696629213482,0.0696629213483146,0.017977528089887642,0.03932584269662921,0.22696629213483147,0.052808988764044947,0.18764044943820224,0.058426966292134834,0.0011235955056179776,0.11797752808988764,0.008988764044943821,0.07977528089887641,0.015730337078651686,0.02359550561797753,0.0022471910112359553,0.0,0.06292134831460675,0.051685393258426963,0.04943820224719101,0.056179775280898875,0.060674157303370786,0.0,0.0022471910112359553,0.029213483146067417,0.06292134831460675,0.05955056179775281,0.0,0.04044943820224719,0.017977528089887642,0.0022471910112359553,0.0056179775280898875,0.02247191011235955,0.0,0.048314606741573035,0.0033707865168539327,0.05393258426966292,0.0011235955056179776,0.052808988764044947,0.0022471910112359553,0.014606741573033709,0.0011235955056179776,0.01348314606741573,0.08876404494382023,0.019101123595505618,0.0011235955056179776,0.020224719101123594,0.06629213483146068,0.0,0.048314606741573035
9,795,0.05786163522012579,0.027672955974842768,0.06792452830188679,0.012578616352201259,0.050314465408805034,0.25660377358490566,0.03522012578616352,0.19371069182389938,0.061635220125786164,0.0025157232704402514,0.10566037735849057,0.012578616352201259,0.07044025157232704,0.01509433962264151,0.03018867924528302,0.0037735849056603774,0.0,0.07547169811320754,0.05660377358490566,0.042767295597484274,0.045283018867924525,0.04905660377358491,0.0,0.00880503144654088,0.018867924528301886,0.07044025157232704,0.05911949685534591,0.0,0.05157232704402516,0.022641509433962263,0.0012578616352201257,0.0012578616352201257,0.025157232704402517,0.0012578616352201257,0.0440251572327044,0.006289308176100629,0.052830188679245285,0.0,0.055345911949685536,0.0,0.011320754716981131,0.0037735849056603774,0.016352201257861635,0.08050314465408805,0.01761006289308176,0.0,0.02389937106918239,0.05408805031446541,0.0012578616352201257,0.05408805031446541
10,704,0.06534090909090909,0.03977272727272727,0.07670454545454546,0.02556818181818182,0.05397727272727273,0.21306818181818182,0.04971590909090909,0.20170454545454544,0.04403409090909091,0.0,0.10511363636363637,0.005681818181818182,0.07102272727272728,0.014204545454545454,0.03125,0.0014204545454545455,0.0,0.08380681818181818,0.06534090909090909,0.04403409090909091,0.048295454545454544,0.046875,0.0,0.0,0.03551136363636364,0.05823863636363636,0.04261363636363636,0.0014204545454545455,0.04971590909090909,0.015625,0.0,0.007102272727272727,0.02130681818181818,0.0014204545454545455,0.041193181818181816,0.0014204545454545455,0.041193181818181816,0.0,0.04261363636363636,0.004261363636363636,0.014204545454545454,0.004261363636363636,0.018465909090909092,0.06534090909090909,0.03551136363636364,0.0014204545454545455,0.018465909090909092,0.08238636363636363,0.0,0.061079545454545456
11,653,0.06891271056661562,0.03522205206738132,0.07656967840735068,0.018376722817764167,0.04747320061255743,0.1990811638591118,0.055130168453292494,0.18989280245022971,0.04134762633996937,0.004594180704441042,0.1362940275650842,0.01225114854517611,0.06584992343032159,0.015313935681470138,0.030627871362940276,0.0,0.0,0.06278713629402756,0.06891271056661562,0.04747320061255743,0.05819295558958652,0.05206738131699847,0.0,0.015313935681470138,0.027565084226646247,0.07350689127105667,0.042879019908116385,0.0,0.045941807044410414,0.022970903522205207,0.0015313935681470138,0.0,0.009188361408882083,0.0,0.033690658499234305,0.004594180704441042,0.04747320061255743,0.0,0.039816232771822356,0.0015313935681470138,0.015313935681470138,0.0,0.018376722817764167,0.07656967840735068,0.021439509954058193,0.0015313935681470138,0.027565084226646247,0.07503828483920368,0.0,0.06278713629402756
12,726,0.06336088154269973,0.026170798898071626,0.06473829201101929,0.024793388429752067,0.03168044077134986,0.2493112947658402,0.05647382920110193,0.19696969696969696,0.05234159779614325,0.004132231404958678,0.10055096418732783,0.011019283746556474,0.06611570247933884,0.01790633608815427,0.03168044077134986,0.006887052341597796,0.0,0.06611570247933884,0.06336088154269973,0.049586776859504134,0.06473829201101929,0.05096418732782369,0.0,0.009641873278236915,0.03305785123966942,0.08539944903581267,0.05371900826446281,0.0,0.03305785123966942,0.030303030303030304,0.0027548209366391185,0.0027548209366391185,0.009641873278236915,0.0,0.049586776859504134,0.006887052341597796,0.030303030303030304,0.0,0.0440771349862259,0.004132231404958678,0.008264462809917356,0.004132231404958678,0.01790633608815427,0.06473829201101929,0.03168044077134986,0.0,0.013774104683195593,0.06060606060606061,0.0,0.05234159779614325
13,676,0.0695266272189349,0.026627218934911243,0.05621301775147929,0.019230769230769232,0.047337278106508875,0.23224852071005916,0.04437869822485207,0.19822485207100593,0.07692307692307693,0.004437869822485207,0.10355029585798817,0.010355029585798817,0.060650887573964495,0.013313609467455622,0.03106508875739645,0.0,0.0,0.07248520710059171,0.06656804733727811,0.04142011834319527,0.04585798816568047,0.057692307692307696,0.0,0.0073964497041420114,0.03106508875739645,0.07988165680473373,0.042899408284023666,0.0,0.042899408284023666,0.019230769230769232,0.0014792899408284023,0.0,0.013313609467455622,0.0,0.03698224852071006,0.0029585798816568047,0.04142011834319527,0.0,0.07248520710059171,0.0029585798816568047,0.013313609467455622,0.0014792899408284023,0.010355029585798817,0.07988165680473373,0.023668639053254437,0.0014792899408284023,0.02514792899408284,0.060650887573964495,0.0,0.060650887573964495
