,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1268,0.03785488958990536,0.03391167192429022,0.0,0.055205047318611984,0.016561514195583597,0.0749211356466877,0.20977917981072555,0.04810725552050473,0.19085173501577288,0.08753943217665615,0.0,0.11593059936908517,0.031545741324921134,0.0638801261829653,0.0015772870662460567,0.030757097791798107,0.0,0.0,0.05993690851735016,0.03627760252365931,0.04416403785488959,0.05914826498422713,0.03785488958990536,0.0,0.013406940063091483,0.027602523659305992,0.08832807570977919,0.03785488958990536,0.0,0.07097791798107256,0.03785488958990536,0.0007886435331230284,0.002365930599369085,0.016561514195583597,0.0007886435331230284,0.04100946372239748,0.017350157728706624,0.055205047318611984,0.0,0.08201892744479496,0.002365930599369085,0.018138801261829655,0.0007886435331230284,0.016561514195583597,0.04416403785488959,0.015772870662460567,0.002365930599369085,0.03548895899053628,0.06545741324921135,0.0,0.03706624605678233
1,1326,0.03619909502262444,0.029411764705882353,0.0007541478129713424,0.06636500754147813,0.014328808446455505,0.06033182503770739,0.2239819004524887,0.06259426847662142,0.193815987933635,0.08672699849170437,0.0007541478129713424,0.10708898944193061,0.0196078431372549,0.058069381598793365,0.003770739064856712,0.029411764705882353,0.0,0.0007541478129713424,0.05957767722473605,0.03469079939668175,0.053544494720965306,0.06711915535444947,0.042232277526395176,0.0,0.006033182503770739,0.033182503770739065,0.08220211161387632,0.04675716440422323,0.0007541478129713424,0.05656108597285068,0.043740573152337855,0.0007541478129713424,0.006033182503770739,0.015082956259426848,0.0,0.03544494720965309,0.014328808446455505,0.04675716440422323,0.0,0.083710407239819,0.0022624434389140274,0.013574660633484163,0.0015082956259426848,0.015082956259426848,0.049773755656108594,0.016591251885369532,0.004524886877828055,0.027149321266968326,0.07088989441930618,0.0007541478129713424,0.03544494720965309
2,1529,0.032047089601046436,0.03989535644211903,0.0,0.06278613472858077,0.011772400261608895,0.07586657946370176,0.19555264879005888,0.04447351209941138,0.2014388489208633,0.08371484630477437,0.0006540222367560497,0.1105297580117724,0.04251144538914323,0.06213211249182472,0.0032701111837802484,0.03662524525833878,0.0006540222367560497,0.0013080444735120995,0.050359712230215826,0.032047089601046436,0.04578155657292348,0.05559189012426422,0.03858731196860693,0.0,0.01831262262916939,0.030085022890778287,0.08502289077828647,0.04578155657292348,0.0,0.06736429038587312,0.04316546762589928,0.0032701111837802484,0.009156311314584695,0.010464355788096796,0.0,0.030739045127534337,0.020928711576193592,0.060170045781556575,0.0,0.08044473512099411,0.004578155657292348,0.015042511445389144,0.001962066710268149,0.02354480052321779,0.041203400915631135,0.01962066710268149,0.001962066710268149,0.02877697841726619,0.061478090255068674,0.0006540222367560497,0.032047089601046436
3,1152,0.04513888888888889,0.028645833333333332,0.001736111111111111,0.06163194444444445,0.016493055555555556,0.06770833333333333,0.2144097222222222,0.041666666666666664,0.18489583333333334,0.07725694444444445,0.0078125,0.09288194444444445,0.05555555555555555,0.0720486111111111,0.004340277777777778,0.03125,0.0,0.0008680555555555555,0.05295138888888889,0.04079861111111111,0.036458333333333336,0.04861111111111111,0.028645833333333332,0.0,0.022569444444444444,0.035590277777777776,0.08506944444444445,0.06076388888888889,0.0,0.06597222222222222,0.03732638888888889,0.0026041666666666665,0.005208333333333333,0.010416666666666666,0.0008680555555555555,0.034722222222222224,0.026041666666666668,0.06336805555555555,0.0,0.07465277777777778,0.005208333333333333,0.009548611111111112,0.0008680555555555555,0.017361111111111112,0.050347222222222224,0.013888888888888888,0.0008680555555555555,0.025173611111111112,0.0642361111111111,0.0,0.043402777777777776
4,1104,0.05344202898550725,0.034420289855072464,0.0,0.08242753623188406,0.016304347826086956,0.0661231884057971,0.2056159420289855,0.03713768115942029,0.19384057971014493,0.07518115942028986,0.002717391304347826,0.1068840579710145,0.029891304347826088,0.057065217391304345,0.004528985507246377,0.03713768115942029,0.0,0.0009057971014492754,0.06521739130434782,0.05253623188405797,0.041666666666666664,0.04076086956521739,0.036231884057971016,0.0,0.021739130434782608,0.02355072463768116,0.07880434782608696,0.043478260869565216,0.0,0.0625,0.029891304347826088,0.0018115942028985507,0.005434782608695652,0.017210144927536232,0.0,0.03713768115942029,0.01358695652173913,0.050724637681159424,0.0,0.07336956521739131,0.0018115942028985507,0.019021739130434784,0.0018115942028985507,0.009963768115942028,0.04891304347826087,0.016304347826086956,0.0018115942028985507,0.02717391304347826,0.08605072463768115,0.0,0.04891304347826087
5,1094,0.04661791590493602,0.03930530164533821,0.0,0.051188299817184646,0.019195612431444242,0.0603290676416819,0.22760511882998172,0.048446069469835464,0.17915904936014626,0.07495429616087751,0.0,0.09963436928702012,0.04204753199268738,0.07861060329067641,0.002742230347349177,0.03656307129798903,0.0009140767824497258,0.0009140767824497258,0.04661791590493602,0.043875685557586835,0.056672760511883,0.051188299817184646,0.037477148080438755,0.0,0.01736745886654479,0.02102376599634369,0.08043875685557587,0.05393053016453382,0.0,0.05850091407678245,0.056672760511883,0.0,0.009140767824497258,0.013711151736745886,0.0,0.04113345521023766,0.02102376599634369,0.048446069469835464,0.0,0.0740402193784278,0.004570383912248629,0.016453382084095063,0.0009140767824497258,0.015539305301645339,0.03473491773308958,0.011882998171846435,0.0,0.029250457038391225,0.06581352833638025,0.0018281535648994515,0.04661791590493602
6,1219,0.04265791632485644,0.0475799835931091,0.0008203445447087777,0.06316652994257588,0.008203445447087777,0.07136997538966366,0.20672682526661199,0.05004101722723544,0.18621821164889255,0.0844954881050041,0.002461033634126333,0.10254306808859721,0.04675963904840033,0.05988515176374077,0.009023789991796555,0.02461033634126333,0.0,0.0,0.04922067268252666,0.04101722723543889,0.04593929450369155,0.05906480721903199,0.02871205906480722,0.0,0.01804757998359311,0.027071369975389663,0.0844954881050041,0.04922067268252666,0.0,0.06398687448728466,0.045118949958982774,0.002461033634126333,0.007383100902378999,0.011484823625922888,0.0008203445447087777,0.027071369975389663,0.026251025430680888,0.062346185397867106,0.0,0.07957342083675144,0.004101722723543888,0.022149302707136997,0.0008203445447087777,0.02378999179655455,0.03937653814602133,0.01066447908121411,0.0016406890894175555,0.03281378178835111,0.05906480721903199,0.0,0.04265791632485644
7,1355,0.03690036900369004,0.042804428044280446,0.0,0.07675276752767528,0.017712177121771217,0.06937269372693727,0.17490774907749077,0.06199261992619926,0.1977859778597786,0.07011070110701106,0.0007380073800738007,0.11955719557195572,0.03837638376383764,0.06494464944649446,0.00959409594095941,0.03394833948339483,0.0,0.0,0.06346863468634686,0.03616236162361624,0.04649446494464945,0.07527675276752767,0.02952029520295203,0.0,0.015498154981549815,0.03690036900369004,0.06494464944649446,0.04797047970479705,0.0,0.06346863468634686,0.03837638376383764,0.0014760147601476014,0.008118081180811807,0.017712177121771217,0.0,0.03173431734317343,0.01992619926199262,0.05977859778597786,0.0,0.06199261992619926,0.004428044280442804,0.014760147601476014,0.0,0.024354243542435424,0.03468634686346864,0.015498154981549815,0.002214022140221402,0.026568265682656828,0.07822878228782287,0.0007380073800738007,0.03616236162361624
8,1072,0.05223880597014925,0.03544776119402985,0.0,0.05783582089552239,0.016791044776119403,0.06716417910447761,0.21735074626865672,0.05783582089552239,0.18097014925373134,0.08115671641791045,0.008395522388059701,0.08488805970149253,0.030783582089552237,0.0708955223880597,0.005597014925373134,0.029850746268656716,0.0,0.0009328358208955224,0.06902985074626866,0.05037313432835821,0.04477611940298507,0.06343283582089553,0.03917910447761194,0.0018656716417910447,0.020522388059701493,0.021455223880597014,0.07276119402985075,0.048507462686567165,0.0,0.06436567164179105,0.03731343283582089,0.0,0.009328358208955223,0.013992537313432836,0.0,0.03451492537313433,0.013992537313432836,0.05317164179104478,0.0009328358208955224,0.07742537313432836,0.0046641791044776115,0.008395522388059701,0.0037313432835820895,0.026119402985074626,0.03917910447761194,0.014925373134328358,0.0018656716417910447,0.017723880597014924,0.061567164179104475,0.0,0.048507462686567165
9,1142,0.04553415061295972,0.03590192644483362,0.0,0.07443082311733801,0.014010507880910683,0.07793345008756568,0.21015761821366025,0.04903677758318739,0.1978984238178634,0.07880910683012259,0.0017513134851138354,0.09194395796847636,0.021891418563922942,0.05604203152364273,0.0070052539404553416,0.0297723292469352,0.0,0.0008756567425569177,0.050788091068301226,0.04553415061295972,0.046409807355516634,0.05604203152364273,0.0446584938704028,0.0,0.021015761821366025,0.03239929947460595,0.07705779334500876,0.03852889667250438,0.0008756567425569177,0.07355516637478109,0.03852889667250438,0.0,0.0043782837127845885,0.017513134851138354,0.0008756567425569177,0.0297723292469352,0.01138353765323993,0.05866900175131348,0.0,0.07530647985989491,0.010507880910683012,0.01838879159369527,0.0,0.01576182136602452,0.03590192644483362,0.016637478108581436,0.0008756567425569177,0.016637478108581436,0.07880910683012259,0.0,0.04553415061295972
