,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,509,0.0962671905697446,0.03732809430255403,0.0,0.08840864440078586,0.003929273084479371,0.03929273084479371,0.18271119842829076,0.0412573673870334,0.1905697445972495,0.07465618860510806,0.0019646365422396855,0.14145383104125736,0.0137524557956778,0.05304518664047151,0.015717092337917484,0.043222003929273084,0.0,0.0,0.0,0.06679764243614932,0.09430255402750491,0.05108055009823183,0.047151277013752456,0.03732809430255403,0.005893909626719057,0.021611001964636542,0.06679764243614932,0.0412573673870334,0.0,0.0412573673870334,0.011787819253438114,0.0019646365422396855,0.0019646365422396855,0.009823182711198428,0.0,0.01768172888015717,0.005893909626719057,0.025540275049115914,0.0,0.07072691552062868,0.0019646365422396855,0.007858546168958742,0.0,0.023575638506876228,0.0825147347740668,0.023575638506876228,0.0,0.019646365422396856,0.07465618860510806,0.0,0.08840864440078586
1,529,0.0888468809073724,0.017013232514177693,0.0,0.06049149338374291,0.00945179584120983,0.04158790170132325,0.17958412098298676,0.05103969754253308,0.22306238185255198,0.0661625708884688,0.003780718336483932,0.14177693761814744,0.020793950850661626,0.06049149338374291,0.007561436672967864,0.03969754253308128,0.0,0.0,0.0,0.05860113421550094,0.09073724007561437,0.06805293005671077,0.05103969754253308,0.043478260869565216,0.013232514177693762,0.03213610586011342,0.06427221172022685,0.035916824196597356,0.0,0.04158790170132325,0.015122873345935728,0.0,0.001890359168241966,0.003780718336483932,0.0,0.026465028355387523,0.011342155009451797,0.043478260869565216,0.0,0.062381852551984876,0.0,0.007561436672967864,0.0,0.007561436672967864,0.08695652173913043,0.024574669187145556,0.0,0.017013232514177693,0.06049149338374291,0.0,0.08506616257088846
2,657,0.0730593607305936,0.0273972602739726,0.0,0.091324200913242,0.0167427701674277,0.0380517503805175,0.1659056316590563,0.076103500761035,0.2176560121765601,0.0654490106544901,0.0060882800608828,0.1324200913242009,0.0060882800608828,0.0517503805175038,0.0076103500761035,0.0502283105022831,0.0015220700152207,0.0015220700152207,0.0,0.0578386605783866,0.076103500761035,0.0700152207001522,0.0791476407914764,0.0365296803652968,0.0106544901065449,0.0334855403348554,0.0547945205479452,0.0426179604261796,0.0,0.0395738203957382,0.0121765601217656,0.0030441400304414,0.0030441400304414,0.0060882800608828,0.0015220700152207,0.0228310502283105,0.0030441400304414,0.0334855403348554,0.0,0.0624048706240487,0.0045662100456621,0.0030441400304414,0.0045662100456621,0.015220700152207,0.0639269406392694,0.0258751902587519,0.0,0.0091324200913242,0.0928462709284627,0.0015220700152207,0.0700152207001522
3,694,0.07060518731988473,0.010086455331412104,0.0,0.09077809798270893,0.012968299711815562,0.05475504322766571,0.1873198847262248,0.053314121037463975,0.20028818443804033,0.07348703170028818,0.005763688760806916,0.13688760806916425,0.008645533141210375,0.06484149855907781,0.018731988472622477,0.03170028818443804,0.0,0.001440922190201729,0.0,0.06628242074927954,0.07060518731988473,0.04899135446685879,0.056195965417867436,0.03890489913544669,0.007204610951008645,0.0345821325648415,0.0936599423631124,0.03170028818443804,0.0,0.05187319884726225,0.007204610951008645,0.001440922190201729,0.0,0.007204610951008645,0.0,0.03170028818443804,0.007204610951008645,0.0446685878962536,0.0,0.07204610951008646,0.0,0.001440922190201729,0.0,0.007204610951008645,0.08069164265129683,0.025936599423631124,0.001440922190201729,0.010086455331412104,0.07636887608069164,0.001440922190201729,0.07204610951008646
4,574,0.09233449477351917,0.02613240418118467,0.0,0.06968641114982578,0.010452961672473868,0.06620209059233449,0.18466898954703834,0.04878048780487805,0.1951219512195122,0.06445993031358885,0.003484320557491289,0.14285714285714285,0.013937282229965157,0.041811846689895474,0.010452961672473868,0.017421602787456445,0.0,0.0,0.0,0.08362369337979095,0.09059233449477352,0.04006968641114982,0.050522648083623695,0.04006968641114982,0.012195121951219513,0.013937282229965157,0.06968641114982578,0.036585365853658534,0.0,0.06445993031358885,0.013937282229965157,0.0,0.003484320557491289,0.008710801393728223,0.0,0.0156794425087108,0.008710801393728223,0.047038327526132406,0.0,0.06445993031358885,0.0,0.008710801393728223,0.0,0.020905923344947737,0.07317073170731707,0.0313588850174216,0.0,0.017421602787456445,0.06620209059233449,0.005226480836236934,0.08536585365853659
5,596,0.08389261744966443,0.020134228187919462,0.0016778523489932886,0.09563758389261745,0.010067114093959731,0.04697986577181208,0.18288590604026847,0.050335570469798654,0.19630872483221476,0.04865771812080537,0.008389261744966443,0.12919463087248323,0.020134228187919462,0.06543624161073826,0.013422818791946308,0.03355704697986577,0.0,0.003355704697986577,0.0,0.053691275167785234,0.09228187919463088,0.05536912751677853,0.053691275167785234,0.04697986577181208,0.003355704697986577,0.03355704697986577,0.06711409395973154,0.04194630872483222,0.0,0.04530201342281879,0.018456375838926176,0.0,0.006711409395973154,0.01174496644295302,0.0,0.02348993288590604,0.008389261744966443,0.04194630872483222,0.0,0.0436241610738255,0.0,0.0050335570469798654,0.0,0.013422818791946308,0.08389261744966443,0.015100671140939598,0.0,0.018456375838926176,0.08557046979865772,0.0016778523489932886,0.07885906040268456
6,531,0.09416195856873823,0.02824858757062147,0.0,0.10922787193973635,0.015065913370998116,0.04519774011299435,0.1657250470809793,0.047080979284369114,0.21092278719397364,0.064030131826742,0.003766478342749529,0.1224105461393597,0.003766478342749529,0.054613935969868174,0.011299435028248588,0.04143126177024482,0.0,0.0,0.0,0.06591337099811675,0.09227871939736347,0.04519774011299435,0.05273069679849341,0.04331450094161959,0.015065913370998116,0.030131826741996232,0.0583804143126177,0.03389830508474576,0.0,0.04896421845574388,0.015065913370998116,0.0018832391713747645,0.005649717514124294,0.005649717514124294,0.0,0.02071563088512241,0.003766478342749529,0.03389830508474576,0.0,0.0583804143126177,0.0,0.009416195856873822,0.0,0.01694915254237288,0.06779661016949153,0.015065913370998116,0.0,0.013182674199623353,0.10357815442561205,0.0,0.0903954802259887
7,540,0.08888888888888889,0.03888888888888889,0.0,0.07777777777777778,0.020370370370370372,0.03333333333333333,0.1814814814814815,0.053703703703703705,0.1962962962962963,0.06111111111111111,0.003703703703703704,0.12962962962962962,0.007407407407407408,0.06111111111111111,0.003703703703703704,0.040740740740740744,0.0,0.0,0.0,0.06851851851851852,0.08888888888888889,0.05,0.05740740740740741,0.044444444444444446,0.009259259259259259,0.025925925925925925,0.09074074074074075,0.03148148148148148,0.0,0.03148148148148148,0.012962962962962963,0.001851851851851852,0.005555555555555556,0.012962962962962963,0.0,0.024074074074074074,0.003703703703703704,0.025925925925925925,0.0,0.05925925925925926,0.0,0.014814814814814815,0.0,0.022222222222222223,0.06481481481481481,0.022222222222222223,0.0,0.018518518518518517,0.08888888888888889,0.0,0.07962962962962963
8,540,0.09074074074074075,0.020370370370370372,0.001851851851851852,0.09074074074074075,0.018518518518518517,0.04259259259259259,0.19444444444444445,0.04814814814814815,0.1962962962962963,0.06481481481481481,0.0,0.1388888888888889,0.012962962962962963,0.03888888888888889,0.003703703703703704,0.03333333333333333,0.0,0.001851851851851852,0.001851851851851852,0.05740740740740741,0.09814814814814815,0.044444444444444446,0.04814814814814815,0.046296296296296294,0.009259259259259259,0.022222222222222223,0.07407407407407407,0.03888888888888889,0.0,0.04259259259259259,0.005555555555555556,0.0,0.0,0.001851851851851852,0.0,0.009259259259259259,0.001851851851851852,0.05555555555555555,0.001851851851851852,0.06296296296296296,0.001851851851851852,0.005555555555555556,0.0,0.014814814814814815,0.07777777777777778,0.03148148148148148,0.003703703703703704,0.018518518518518517,0.09444444444444444,0.003703703703703704,0.08703703703703704
9,639,0.07355242566510173,0.028169014084507043,0.0,0.0782472613458529,0.017214397496087636,0.06103286384976526,0.19405320813771518,0.051643192488262914,0.17683881064162754,0.053208137715179966,0.001564945226917058,0.1267605633802817,0.012519561815336464,0.08607198748043818,0.012519561815336464,0.023474178403755867,0.0,0.001564945226917058,0.0,0.06572769953051644,0.07981220657276995,0.057902973395931145,0.054773082942097026,0.03912363067292645,0.003129890453834116,0.0297339593114241,0.07042253521126761,0.051643192488262914,0.001564945226917058,0.057902973395931145,0.023474178403755867,0.001564945226917058,0.001564945226917058,0.00782472613458529,0.0,0.025039123630672927,0.00782472613458529,0.03442879499217527,0.0,0.050078247261345854,0.001564945226917058,0.00782472613458529,0.001564945226917058,0.018779342723004695,0.07511737089201878,0.028169014084507043,0.003129890453834116,0.02190923317683881,0.07198748043818466,0.0,0.06885758998435054
