,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1163,0.043852106620808254,0.026655202063628546,0.06018916595012898,0.014617368873602751,0.04299226139294927,0.234737747205503,0.04557179707652623,0.20292347377472056,0.07222699914015478,0.007738607050730868,0.12553740326741186,0.009458297506448839,0.0644883920894239,0.008598452278589854,0.0352536543422184,0.0,0.0008598452278589854,0.07566638005159071,0.03869303525365434,0.058469475494411005,0.04557179707652623,0.055030094582975066,0.0008598452278589854,0.0060189165950128975,0.043852106620808254,0.0765262252794497,0.06276870163370593,0.0,0.049011177987962166,0.012897678417884782,0.0034393809114359416,0.0,0.014617368873602751,0.0,0.03353396388650043,0.007738607050730868,0.04299226139294927,0.0008598452278589854,0.0705073086844368,0.0,0.007738607050730868,0.0008598452278589854,0.017196904557179708,0.0825451418744626,0.029234737747205503,0.0,0.019776440240756664,0.05588993981083405,0.0008598452278589854,0.04213241616509028
1,1060,0.045283018867924525,0.029245283018867925,0.06981132075471698,0.012264150943396227,0.04245283018867924,0.22735849056603774,0.045283018867924525,0.19905660377358492,0.05660377358490566,0.0037735849056603774,0.11415094339622642,0.006603773584905661,0.09150943396226414,0.014150943396226415,0.02358490566037736,0.0,0.0009433962264150943,0.0669811320754717,0.04245283018867924,0.04622641509433962,0.05188679245283019,0.0669811320754717,0.0009433962264150943,0.005660377358490566,0.04245283018867924,0.06792452830188679,0.05660377358490566,0.0,0.045283018867924525,0.016037735849056604,0.002830188679245283,0.005660377358490566,0.010377358490566037,0.0,0.05849056603773585,0.002830188679245283,0.04622641509433962,0.0,0.05188679245283019,0.0037735849056603774,0.013207547169811321,0.0009433962264150943,0.016037735849056604,0.08584905660377358,0.031132075471698113,0.0,0.022641509433962263,0.05660377358490566,0.0,0.04339622641509434
2,1027,0.044790652385589096,0.0379746835443038,0.06329113924050633,0.014605647517039922,0.054527750730282376,0.19961051606621227,0.043816942551119765,0.2074001947419669,0.07108081791626096,0.009737098344693282,0.13242453748782862,0.012658227848101266,0.07497565725413827,0.014605647517039922,0.035053554040895815,0.0,0.0029211295034079843,0.06718597857838364,0.043816942551119765,0.044790652385589096,0.045764362220058426,0.034079844206426485,0.0,0.007789678675754625,0.03894839337877313,0.06718597857838364,0.053554040895813046,0.0,0.05744888023369036,0.02629016553067186,0.0009737098344693282,0.0,0.023369036027263874,0.0,0.04089581304771178,0.008763388510223954,0.053554040895813046,0.0009737098344693282,0.07010710808179163,0.004868549172346641,0.014605647517039922,0.0038948393378773127,0.02629016553067186,0.0691333982473223,0.028237585199610515,0.0009737098344693282,0.02044790652385589,0.04868549172346641,0.0,0.044790652385589096
3,836,0.05502392344497608,0.034688995215311005,0.056220095693779906,0.017942583732057416,0.03827751196172249,0.21291866028708134,0.05143540669856459,0.19258373205741627,0.0645933014354067,0.014354066985645933,0.12679425837320574,0.008373205741626795,0.08253588516746412,0.008373205741626795,0.04066985645933014,0.0,0.0023923444976076554,0.056220095693779906,0.05382775119617225,0.03827751196172249,0.04904306220095694,0.045454545454545456,0.0,0.009569377990430622,0.03827751196172249,0.07416267942583732,0.06339712918660287,0.0011961722488038277,0.050239234449760764,0.03110047846889952,0.004784688995215311,0.0035885167464114833,0.017942583732057416,0.0,0.0430622009569378,0.008373205741626795,0.0430622009569378,0.0,0.06339712918660287,0.0023923444976076554,0.01555023923444976,0.007177033492822967,0.01674641148325359,0.05980861244019139,0.03349282296650718,0.0,0.02033492822966507,0.045454545454545456,0.0,0.05263157894736842
4,1100,0.04090909090909091,0.03272727272727273,0.07272727272727272,0.02,0.04818181818181818,0.20727272727272728,0.04090909090909091,0.2081818181818182,0.060909090909090906,0.007272727272727273,0.12454545454545454,0.0018181818181818182,0.0890909090909091,0.00909090909090909,0.04,0.0,0.0,0.0809090909090909,0.04090909090909091,0.045454545454545456,0.045454545454545456,0.05090909090909091,0.0,0.008181818181818182,0.03272727272727273,0.06454545454545454,0.04909090909090909,0.0009090909090909091,0.05272727272727273,0.025454545454545455,0.0018181818181818182,0.0018181818181818182,0.013636363636363636,0.0,0.05181818181818182,0.0018181818181818182,0.05181818181818182,0.0,0.05818181818181818,0.004545454545454545,0.01818181818181818,0.004545454545454545,0.015454545454545455,0.06272727272727273,0.02727272727272727,0.0,0.028181818181818183,0.07,0.0,0.04181818181818182
5,776,0.06056701030927835,0.02577319587628866,0.06701030927835051,0.010309278350515464,0.04252577319587629,0.25773195876288657,0.03608247422680412,0.17268041237113402,0.07216494845360824,0.006443298969072165,0.11211340206185567,0.005154639175257732,0.08762886597938144,0.01288659793814433,0.027061855670103094,0.0,0.001288659793814433,0.06314432989690721,0.05798969072164949,0.03608247422680412,0.037371134020618556,0.045103092783505154,0.0,0.006443298969072165,0.037371134020618556,0.07345360824742268,0.07474226804123711,0.001288659793814433,0.045103092783505154,0.02577319587628866,0.002577319587628866,0.001288659793814433,0.010309278350515464,0.0,0.05283505154639175,0.003865979381443299,0.055412371134020616,0.0,0.06829896907216494,0.005154639175257732,0.014175257731958763,0.002577319587628866,0.011597938144329897,0.06443298969072164,0.023195876288659795,0.002577319587628866,0.02190721649484536,0.05283505154639175,0.001288659793814433,0.06056701030927835
6,989,0.05055611729019211,0.03538928210313448,0.06875631951466127,0.00910010111223458,0.03640040444893832,0.23255813953488372,0.03842264914054601,0.19514661274014156,0.07482305358948432,0.003033367037411527,0.10920121334681497,0.007077856420626896,0.09403437815975733,0.017189079878665317,0.032355915065722954,0.0,0.0020222446916076846,0.0788675429726997,0.0455005055611729,0.0455005055611729,0.044489383215369056,0.044489383215369056,0.0,0.008088978766430738,0.0455005055611729,0.07381193124368049,0.06572295247724974,0.0,0.03640040444893832,0.01820020222446916,0.0010111223458038423,0.0020222446916076846,0.019211324570273004,0.0010111223458038423,0.057633973710819006,0.007077856420626896,0.03538928210313448,0.0010111223458038423,0.0717896865520728,0.008088978766430738,0.011122345803842264,0.0010111223458038423,0.021233569261880688,0.0525783619817998,0.021233569261880688,0.0,0.028311425682507583,0.0525783619817998,0.0010111223458038423,0.04853387259858443
7,1035,0.04927536231884058,0.025120772946859903,0.06086956521739131,0.01642512077294686,0.04927536231884058,0.2222222222222222,0.043478260869565216,0.2144927536231884,0.07439613526570048,0.005797101449275362,0.10241545893719807,0.008695652173913044,0.07922705314009662,0.010628019323671498,0.021256038647342997,0.0,0.001932367149758454,0.05217391304347826,0.04541062801932367,0.04154589371980676,0.050241545893719805,0.050241545893719805,0.0,0.007729468599033816,0.03285024154589372,0.08599033816425121,0.06086956521739131,0.0,0.04927536231884058,0.021256038647342997,0.0,0.004830917874396135,0.01932367149758454,0.0,0.03961352657004831,0.004830917874396135,0.05314009661835749,0.001932367149758454,0.06859903381642513,0.001932367149758454,0.015458937198067632,0.001932367149758454,0.010628019323671498,0.08019323671497584,0.030917874396135265,0.0,0.025120772946859903,0.06183574879227053,0.000966183574879227,0.04734299516908213
8,880,0.05227272727272727,0.03068181818181818,0.06363636363636363,0.017045454545454544,0.035227272727272725,0.20909090909090908,0.053409090909090906,0.20454545454545456,0.06818181818181818,0.007954545454545454,0.12840909090909092,0.006818181818181818,0.09204545454545454,0.017045454545454544,0.04090909090909091,0.0,0.006818181818181818,0.06931818181818182,0.05113636363636364,0.05795454545454545,0.05795454545454545,0.029545454545454545,0.0,0.007954545454545454,0.03409090909090909,0.08068181818181819,0.04431818181818182,0.0,0.035227272727272725,0.019318181818181818,0.0011363636363636363,0.0011363636363636363,0.0125,0.0,0.053409090909090906,0.004545454545454545,0.03409090909090909,0.0,0.06363636363636363,0.006818181818181818,0.013636363636363636,0.003409090909090909,0.017045454545454544,0.07045454545454545,0.025,0.0,0.03068181818181818,0.05795454545454545,0.0,0.05227272727272727
9,1018,0.04616895874263261,0.02848722986247544,0.07858546168958742,0.0068762278978389,0.0412573673870334,0.20923379174852652,0.05206286836935167,0.21021611001964635,0.0756385068762279,0.003929273084479371,0.10412573673870335,0.009823182711198428,0.07662082514734773,0.014734774066797643,0.04911591355599214,0.0,0.0,0.05697445972495088,0.04420432220039293,0.05992141453831041,0.04911591355599214,0.055992141453831044,0.0,0.015717092337917484,0.0343811394891945,0.0756385068762279,0.0412573673870334,0.0,0.04420432220039293,0.021611001964636542,0.0009823182711198428,0.0019646365422396855,0.018664047151277015,0.0029469548133595285,0.03732809430255403,0.0068762278978389,0.04518664047151277,0.0009823182711198428,0.07662082514734773,0.0019646365422396855,0.012770137524557957,0.0,0.014734774066797643,0.0550098231827112,0.022593320235756387,0.0,0.0206286836935167,0.068762278978389,0.0029469548133595285,0.04616895874263261
