,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,612,0.07516339869281045,0.032679738562091505,0.0,0.04411764705882353,0.00980392156862745,0.05228758169934641,0.18137254901960784,0.06045751633986928,0.20588235294117646,0.08496732026143791,0.008169934640522876,0.13562091503267973,0.0016339869281045752,0.06045751633986928,0.00980392156862745,0.05392156862745098,0.0,0.004901960784313725,0.05718954248366013,0.07516339869281045,0.05555555555555555,0.07026143790849673,0.0457516339869281,0.0032679738562091504,0.0196078431372549,0.08006535947712418,0.03104575163398693,0.05065359477124183,0.021241830065359478,0.0016339869281045752,0.0032679738562091504,0.013071895424836602,0.0016339869281045752,0.02287581699346405,0.0016339869281045752,0.03431372549019608,0.0,0.07679738562091504,0.0016339869281045752,0.011437908496732025,0.0016339869281045752,0.017973856209150325,0.0718954248366013,0.032679738562091505,0.0,0.013071895424836602,0.0392156862745098,0.0032679738562091504,0.07352941176470588
1,520,0.09038461538461538,0.03461538461538462,0.0,0.08076923076923077,0.011538461538461539,0.032692307692307694,0.18461538461538463,0.038461538461538464,0.19038461538461537,0.06538461538461539,0.026923076923076925,0.12692307692307692,0.023076923076923078,0.057692307692307696,0.013461538461538462,0.051923076923076926,0.0,0.0,0.04807692307692308,0.09423076923076923,0.028846153846153848,0.038461538461538464,0.03461538461538462,0.0057692307692307696,0.01730769230769231,0.07307692307692308,0.05,0.032692307692307694,0.021153846153846155,0.0,0.007692307692307693,0.011538461538461539,0.0,0.032692307692307694,0.015384615384615385,0.03461538461538462,0.0,0.0673076923076923,0.0,0.011538461538461539,0.0019230769230769232,0.021153846153846155,0.07692307692307693,0.026923076923076925,0.0,0.021153846153846155,0.075,0.0038461538461538464,0.08269230769230769
2,619,0.08077544426494346,0.027463651050080775,0.0,0.07269789983844911,0.01615508885298869,0.046849757673667204,0.1841680129240711,0.04361873990306947,0.21324717285945072,0.06946688206785137,0.0016155088852988692,0.1260096930533118,0.008077544426494346,0.05977382875605816,0.011308562197092083,0.03231017770597738,0.0,0.0032310177705977385,0.05815831987075929,0.07592891760904685,0.050080775444264945,0.048465266558966075,0.05331179321486268,0.0032310177705977385,0.0210016155088853,0.06462035541195477,0.04038772213247173,0.046849757673667204,0.0210016155088853,0.0016155088852988692,0.0,0.009693053311793215,0.0,0.025848142164781908,0.004846526655896607,0.05331179321486268,0.0,0.05815831987075929,0.0,0.011308562197092083,0.004846526655896607,0.017770597738287562,0.0791599353796446,0.027463651050080775,0.006462035541195477,0.0210016155088853,0.06946688206785137,0.0,0.0791599353796446
3,632,0.07753164556962025,0.02531645569620253,0.0015822784810126582,0.09335443037974683,0.014240506329113924,0.04430379746835443,0.20253164556962025,0.04588607594936709,0.20094936708860758,0.06962025316455696,0.00949367088607595,0.11392405063291139,0.012658227848101266,0.058544303797468354,0.007911392405063292,0.03164556962025317,0.0,0.0,0.06962025316455696,0.0759493670886076,0.04746835443037975,0.0490506329113924,0.0379746835443038,0.006329113924050633,0.03164556962025317,0.060126582278481014,0.05221518987341772,0.04272151898734177,0.0189873417721519,0.0031645569620253164,0.006329113924050633,0.014240506329113924,0.0015822784810126582,0.030063291139240507,0.007911392405063292,0.05221518987341772,0.0,0.06487341772151899,0.0,0.01740506329113924,0.0031645569620253164,0.006329113924050633,0.06645569620253164,0.015822784810126583,0.004746835443037975,0.012658227848101266,0.08386075949367089,0.0,0.07753164556962025
4,607,0.07742998352553541,0.029654036243822075,0.0032948929159802307,0.05601317957166392,0.013179571663920923,0.04118616144975288,0.2158154859967051,0.044481054365733116,0.17298187808896212,0.07742998352553541,0.016474464579901153,0.10543657331136738,0.02800658978583196,0.08401976935749589,0.004942339373970346,0.03459637561779242,0.0,0.0032948929159802307,0.09225700164744646,0.08237232289950576,0.039538714991762765,0.047775947281713346,0.03789126853377265,0.006589785831960461,0.03130148270181219,0.08731466227347612,0.03789126853377265,0.04118616144975288,0.023064250411861616,0.0032948929159802307,0.0,0.014827018121911038,0.0016474464579901153,0.047775947281713346,0.019769357495881382,0.04612850082372323,0.0,0.07084019769357495,0.0,0.011532125205930808,0.0,0.019769357495881382,0.026359143327841845,0.016474464579901153,0.0016474464579901153,0.0214168039538715,0.05601317957166392,0.0016474464579901153,0.07084019769357495
5,618,0.07928802588996764,0.022653721682847898,0.0,0.07928802588996764,0.012944983818770227,0.03398058252427184,0.22491909385113268,0.04854368932038835,0.19902912621359223,0.0744336569579288,0.008090614886731391,0.11488673139158576,0.012944983818770227,0.05177993527508091,0.009708737864077669,0.032362459546925564,0.0016181229773462784,0.0016181229773462784,0.059870550161812294,0.07605177993527508,0.04854368932038835,0.05177993527508091,0.042071197411003236,0.011326860841423949,0.022653721682847898,0.09385113268608414,0.05016181229773463,0.03398058252427184,0.021035598705501618,0.0016181229773462784,0.0,0.019417475728155338,0.0,0.032362459546925564,0.006472491909385114,0.03559870550161812,0.0,0.06796116504854369,0.0,0.008090614886731391,0.0048543689320388345,0.012944983818770227,0.06634304207119741,0.021035598705501618,0.0016181229773462784,0.019417475728155338,0.06796116504854369,0.0016181229773462784,0.07605177993527508
6,567,0.08818342151675485,0.02292768959435626,0.0,0.07583774250440917,0.008818342151675485,0.04409171075837742,0.19929453262786595,0.03527336860670194,0.19223985890652556,0.06172839506172839,0.014109347442680775,0.14109347442680775,0.01763668430335097,0.0582010582010582,0.015873015873015872,0.029982363315696647,0.0,0.001763668430335097,0.08465608465608465,0.08289241622574955,0.037037037037037035,0.04409171075837742,0.042328042328042326,0.007054673721340388,0.03350970017636684,0.08641975308641975,0.05114638447971781,0.04409171075837742,0.008818342151675485,0.001763668430335097,0.003527336860670194,0.015873015873015872,0.0,0.02821869488536155,0.012345679012345678,0.03527336860670194,0.0,0.054673721340388004,0.001763668430335097,0.010582010582010581,0.0,0.010582010582010581,0.07231040564373897,0.02292768959435626,0.001763668430335097,0.015873015873015872,0.06172839506172839,0.0,0.08112874779541446
7,568,0.08274647887323944,0.022887323943661973,0.0,0.08450704225352113,0.017605633802816902,0.04225352112676056,0.18309859154929578,0.04753521126760563,0.2130281690140845,0.0528169014084507,0.01232394366197183,0.13380281690140844,0.014084507042253521,0.056338028169014086,0.022887323943661973,0.028169014084507043,0.0,0.0017605633802816902,0.06690140845070422,0.08274647887323944,0.051056338028169015,0.0528169014084507,0.040492957746478875,0.01056338028169014,0.02640845070422535,0.07570422535211267,0.03697183098591549,0.040492957746478875,0.017605633802816902,0.0017605633802816902,0.0035211267605633804,0.02112676056338028,0.0,0.03697183098591549,0.007042253521126761,0.02992957746478873,0.0,0.04753521126760563,0.0035211267605633804,0.014084507042253521,0.0035211267605633804,0.00528169014084507,0.07394366197183098,0.02112676056338028,0.0,0.022887323943661973,0.07394366197183098,0.0,0.07922535211267606
8,674,0.07270029673590504,0.02225519287833828,0.001483679525222552,0.06528189910979229,0.011869436201780416,0.04451038575667656,0.24183976261127596,0.026706231454005934,0.17359050445103857,0.07863501483679525,0.01483679525222552,0.11127596439169139,0.010385756676557863,0.06973293768545995,0.011869436201780416,0.025222551928783383,0.0,0.002967359050445104,0.07566765578635015,0.0712166172106825,0.037091988130563795,0.02967359050445104,0.05934718100890208,0.005934718100890208,0.025222551928783383,0.0830860534124629,0.06379821958456973,0.04599406528189911,0.02373887240356083,0.0,0.0,0.002967359050445104,0.0,0.03560830860534125,0.010385756676557863,0.04599406528189911,0.0,0.07863501483679525,0.001483679525222552,0.010385756676557863,0.0,0.011869436201780416,0.06973293768545995,0.02225519287833828,0.0,0.02225519287833828,0.057863501483679525,0.001483679525222552,0.06824925816023739
9,611,0.07528641571194762,0.022913256955810146,0.0,0.060556464811783964,0.008183306055646482,0.029459901800327332,0.23731587561374795,0.03927986906710311,0.20130932896890344,0.060556464811783964,0.014729950900163666,0.14402618657937807,0.03273322422258593,0.03764320785597381,0.006546644844517185,0.049099836333878884,0.0,0.0,0.06546644844517185,0.08346972176759411,0.044189852700491,0.044189852700491,0.03600654664484452,0.01309328968903437,0.02127659574468085,0.08019639934533551,0.060556464811783964,0.027823240589198037,0.02618657937806874,0.0016366612111292963,0.0016366612111292963,0.02127659574468085,0.0016366612111292963,0.024549918166939442,0.01800327332242226,0.03273322422258593,0.0,0.057283142389525366,0.004909983633387889,0.006546644844517185,0.0016366612111292963,0.01309328968903437,0.07855973813420622,0.027823240589198037,0.0016366612111292963,0.019639934533551555,0.05073649754500818,0.0032733224222585926,0.07528641571194762
10,677,0.06942392909896603,0.019202363367799114,0.0,0.06646971935007386,0.0103397341211226,0.0413589364844904,0.22008862629246675,0.04431314623338257,0.19940915805022155,0.08714918759231906,0.01624815361890694,0.1344165435745938,0.01624815361890694,0.0310192023633678,0.007385524372230428,0.04283604135893648,0.0,0.0014771048744460858,0.056129985228951254,0.07090103397341212,0.06351550960118169,0.04431314623338257,0.04874446085672083,0.0029542097488921715,0.023633677991137372,0.07976366322008863,0.05760709010339734,0.04579025110782865,0.0206794682422452,0.0014771048744460858,0.0,0.019202363367799114,0.0,0.01624815361890694,0.011816838995568686,0.04283604135893648,0.0014771048744460858,0.08567208271787297,0.0,0.0103397341211226,0.0014771048744460858,0.007385524372230428,0.0723781388478582,0.01624815361890694,0.0,0.019202363367799114,0.059084194977843424,0.0,0.06942392909896603
11,717,0.06555090655509066,0.02092050209205021,0.002789400278940028,0.08228730822873083,0.011157601115760111,0.05299860529986053,0.20641562064156208,0.040446304044630406,0.21199442119944212,0.05718270571827057,0.009762900976290097,0.12412831241283125,0.008368200836820083,0.06276150627615062,0.01813110181311018,0.03207810320781032,0.0,0.001394700139470014,0.08089260808926081,0.06555090655509066,0.05299860529986053,0.04881450488145049,0.04602510460251046,0.008368200836820083,0.040446304044630406,0.07531380753138076,0.029288702928870293,0.04881450488145049,0.023709902370990237,0.002789400278940028,0.0,0.008368200836820083,0.001394700139470014,0.03905160390516039,0.0041841004184100415,0.0502092050209205,0.0,0.05439330543933055,0.0,0.009762900976290097,0.002789400278940028,0.009762900976290097,0.0794979079497908,0.026499302649930265,0.001394700139470014,0.011157601115760111,0.06415620641562064,0.0,0.06276150627615062
