,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1274,0.038461538461538464,0.04395604395604396,0.09340659340659341,0.016483516483516484,0.076138147566719,0.18288854003139718,0.04866562009419152,0.18759811616954475,0.06828885400313972,0.00706436420722135,0.10910518053375197,0.0141287284144427,0.08398744113029827,0.01726844583987441,0.030612244897959183,0.0,0.0,0.0,0.06907378335949764,0.03532182103610675,0.04631083202511774,0.05180533751962323,0.0282574568288854,0.0,0.012558869701726845,0.03453689167974882,0.06436420722135008,0.041601255886970175,0.0,0.07692307692307693,0.025902668759811617,0.0007849293563579278,0.003924646781789639,0.011773940345368918,0.0,0.04081632653061224,0.008634222919937205,0.0706436420722135,0.0,0.06671899529042387,0.0031397174254317113,0.013343799058084773,0.002354788069073783,0.029042386185243328,0.047880690737833596,0.016483516483516484,0.0,0.026687598116169546,0.08398744113029827,0.0,0.03924646781789639
1,1038,0.04431599229287091,0.03757225433526012,0.11464354527938343,0.017341040462427744,0.05973025048169557,0.17726396917148363,0.05684007707129094,0.20520231213872833,0.04238921001926782,0.00674373795761079,0.10597302504816955,0.005780346820809248,0.09152215799614644,0.017341040462427744,0.022157996146435453,0.0,0.0,0.0,0.0674373795761079,0.04335260115606936,0.05202312138728324,0.05973025048169557,0.0394990366088632,0.0,0.011560693641618497,0.041425818882466284,0.06551059730250482,0.03468208092485549,0.0,0.06358381502890173,0.017341040462427744,0.0038535645472061657,0.004816955684007707,0.02023121387283237,0.0,0.0394990366088632,0.0038535645472061657,0.05973025048169557,0.0,0.038535645472061654,0.002890173410404624,0.0038535645472061657,0.002890173410404624,0.029865125240847785,0.06358381502890173,0.02023121387283237,0.0009633911368015414,0.024084778420038536,0.10115606936416185,0.0,0.04431599229287091
2,1254,0.037480063795853266,0.030303030303030304,0.09888357256778309,0.02073365231259968,0.08692185007974482,0.18740031897926634,0.04864433811802233,0.19776714513556617,0.04226475279106858,0.006379585326953748,0.12041467304625199,0.007974481658692184,0.07017543859649122,0.019138755980861243,0.01674641148325359,0.0,0.0,0.0,0.06140350877192982,0.03588516746411483,0.043859649122807015,0.05422647527910686,0.045454545454545456,0.0,0.012759170653907496,0.04146730462519936,0.07575757575757576,0.03827751196172249,0.0,0.08532695374800638,0.03189792663476874,0.001594896331738437,0.001594896331738437,0.01036682615629984,0.0007974481658692185,0.03349282296650718,0.005582137161084529,0.0733652312599681,0.0,0.037480063795853266,0.001594896331738437,0.012759170653907496,0.0007974481658692185,0.014354066985645933,0.06220095693779904,0.018341307814992026,0.0023923444976076554,0.029505582137161084,0.094896331738437,0.0,0.03668261562998405
3,1407,0.032693674484719264,0.026297085998578537,0.09310589907604833,0.017768301350390904,0.07249466950959488,0.21961620469083157,0.05614783226723525,0.19829424307036247,0.06609808102345416,0.0042643923240938165,0.10732054015636106,0.0021321961620469083,0.06609808102345416,0.015636105188343994,0.02700781805259417,0.0,0.0007107320540156361,0.0,0.07818052594171997,0.031982942430703626,0.06680881307746979,0.06467661691542288,0.03909026297085998,0.0,0.010660980810234541,0.022743425728500355,0.07036247334754797,0.05046197583511016,0.0007107320540156361,0.06751954513148543,0.0255863539445629,0.0021321961620469083,0.0035536602700781805,0.017057569296375266,0.0,0.03127221037668799,0.0007107320540156361,0.06680881307746979,0.0,0.06041222459132907,0.0014214641080312722,0.007107320540156361,0.0028429282160625444,0.017768301350390904,0.057569296375266525,0.01279317697228145,0.0035536602700781805,0.024875621890547265,0.08599857853589196,0.0,0.031982942430703626
4,1026,0.04483430799220273,0.03898635477582846,0.10428849902534112,0.01949317738791423,0.0769980506822612,0.17641325536062377,0.056530214424951264,0.18421052631578946,0.049707602339181284,0.003898635477582846,0.12475633528265107,0.007797270955165692,0.07602339181286549,0.01949317738791423,0.02046783625730994,0.0,0.0,0.0,0.0769980506822612,0.043859649122807015,0.03996101364522417,0.06335282651072124,0.042884990253411304,0.0,0.010721247563352826,0.02631578947368421,0.06335282651072124,0.04093567251461988,0.0,0.08089668615984405,0.014619883040935672,0.005847953216374269,0.004873294346978557,0.01949317738791423,0.0,0.038011695906432746,0.001949317738791423,0.06237816764132553,0.0,0.04483430799220273,0.001949317738791423,0.009746588693957114,0.001949317738791423,0.030214424951267055,0.06042884990253411,0.01949317738791423,0.0029239766081871343,0.022417153996101363,0.08382066276803118,0.0009746588693957114,0.04483430799220273
5,1139,0.04038630377524144,0.03950834064969271,0.09043020193151888,0.013169446883230905,0.08165057067603161,0.16154521510096576,0.046532045654082525,0.1861281826163301,0.06584723441615452,0.0026338893766461808,0.11501316944688324,0.007901668129938543,0.10711150131694469,0.01755926251097454,0.014925373134328358,0.0,0.0,0.0,0.06935908691834942,0.03950834064969271,0.050921861281826165,0.058823529411764705,0.043898156277436345,0.0,0.012291483757682178,0.03160667251975417,0.07199297629499561,0.03775241439859526,0.000877963125548727,0.07638279192273925,0.02633889376646181,0.0052677787532923615,0.0052677787532923615,0.014925373134328358,0.0,0.04214223002633889,0.0026338893766461808,0.07023705004389816,0.0,0.058823529411764705,0.0,0.007901668129938543,0.000877963125548727,0.02897278314310799,0.04916593503072871,0.018437225636523266,0.001755926251097454,0.02370500438981563,0.07638279192273925,0.000877963125548727,0.04038630377524144
6,1347,0.03711952487008166,0.031180400890868598,0.0935412026726058,0.009651076466221232,0.07052709725315516,0.18930957683741648,0.05493689680772086,0.19376391982182628,0.0645879732739421,0.009651076466221232,0.10616184112843356,0.005196733481811433,0.07720861172976985,0.019302152932442463,0.026726057906458798,0.0,0.0007423904974016332,0.0,0.0645879732739421,0.03414996288047513,0.06533036377134373,0.062360801781737196,0.05716406829992576,0.0007423904974016332,0.008166295471417966,0.02969561989606533,0.07349665924276169,0.04825538233110616,0.0007423904974016332,0.07201187824795843,0.028210838901262063,0.0,0.004454342984409799,0.012620638455827766,0.0007423904974016332,0.03192279138827023,0.002969561989606533,0.06533036377134373,0.0,0.05864884929472903,0.0014847809948032665,0.008166295471417966,0.0007423904974016332,0.020786933927245732,0.04380103934669636,0.017074981440237565,0.0014847809948032665,0.025983667409057165,0.0757238307349666,0.0007423904974016332,0.035634743875278395
7,1007,0.047666335650446874,0.03574975173783516,0.08937437934458789,0.012909632571996028,0.06752730883813307,0.182720953326713,0.05958291956305859,0.18371400198609733,0.07646474677259185,0.00893743793445879,0.10526315789473684,0.006951340615690168,0.08639523336643495,0.012909632571996028,0.019860973187686197,0.0009930486593843098,0.0,0.0,0.06355511420059583,0.044687189672293945,0.0506454816285998,0.06454816285998013,0.039721946375372394,0.0,0.01787487586891758,0.022840119165839126,0.08341608738828203,0.04369414101290963,0.0009930486593843098,0.06951340615690169,0.03277060575968222,0.0019860973187686196,0.0019860973187686196,0.014895729890764648,0.0009930486593843098,0.033763654419066536,0.003972194637537239,0.05660377358490566,0.0,0.06951340615690169,0.0009930486593843098,0.010923535253227408,0.0019860973187686196,0.024826216484607744,0.04369414101290963,0.015888778550148957,0.0,0.021847070506454815,0.08242303872889771,0.0,0.04568023833167825
8,1165,0.04034334763948498,0.04034334763948498,0.10128755364806867,0.013733905579399141,0.07381974248927038,0.16995708154506436,0.0592274678111588,0.1871244635193133,0.04978540772532189,0.012875536480686695,0.12188841201716738,0.00944206008583691,0.08326180257510729,0.01888412017167382,0.02575107296137339,0.0,0.002575107296137339,0.0,0.06952789699570816,0.03862660944206009,0.04721030042918455,0.06437768240343347,0.041201716738197426,0.0008583690987124463,0.014592274678111588,0.03261802575107296,0.06351931330472103,0.04034334763948498,0.0,0.0703862660944206,0.027467811158798282,0.002575107296137339,0.006008583690987125,0.014592274678111588,0.0,0.030901287553648068,0.0034334763948497852,0.06523605150214593,0.0008583690987124463,0.04721030042918455,0.0034334763948497852,0.01201716738197425,0.0008583690987124463,0.030901287553648068,0.060085836909871244,0.013733905579399141,0.0,0.019742489270386267,0.09098712446351931,0.0,0.039484978540772535
9,1015,0.04433497536945813,0.033497536945812804,0.10640394088669951,0.014778325123152709,0.07389162561576355,0.1852216748768473,0.05123152709359606,0.1980295566502463,0.053201970443349754,0.011822660098522168,0.12807881773399016,0.0049261083743842365,0.0561576354679803,0.015763546798029555,0.027586206896551724,0.0,0.0,0.0009852216748768472,0.06206896551724138,0.04433497536945813,0.04532019704433497,0.054187192118226604,0.04334975369458128,0.0009852216748768472,0.014778325123152709,0.020689655172413793,0.06403940886699508,0.041379310344827586,0.0,0.07192118226600985,0.017733990147783252,0.002955665024630542,0.0,0.016748768472906402,0.0,0.029556650246305417,0.002955665024630542,0.06305418719211822,0.0,0.053201970443349754,0.0,0.009852216748768473,0.0019704433497536944,0.024630541871921183,0.07980295566502463,0.014778325123152709,0.0009852216748768472,0.03251231527093596,0.09655172413793103,0.0009852216748768472,0.04433497536945813
10,1349,0.03780578206078577,0.0340993328391401,0.09266123054114159,0.009636767976278725,0.07783543365455893,0.20088954781319496,0.04892512972572276,0.19125277983691624,0.05559673832468495,0.010378057820607857,0.11860637509266123,0.005930318754633061,0.0770941438102298,0.017790956263899184,0.021497405485544848,0.0,0.0007412898443291327,0.0,0.06745737583395107,0.0340993328391401,0.04892512972572276,0.05263157894736842,0.04447739065974796,0.0,0.008895478131949592,0.029651593773165306,0.06968124536693847,0.04225352112676056,0.0014825796886582653,0.07635285396590066,0.03261675315048184,0.0029651593773165306,0.0037064492216456633,0.02001482579688658,0.0007412898443291327,0.03780578206078577,0.0037064492216456633,0.05930318754633061,0.0,0.05189028910303929,0.004447739065974796,0.009636767976278725,0.0,0.021497405485544848,0.06449221645663454,0.021497405485544848,0.0,0.031134173461823574,0.08154188287620459,0.0007412898443291327,0.0363232023721275
11,1205,0.038174273858921165,0.03236514522821577,0.0970954356846473,0.012448132780082987,0.0946058091286307,0.15269709543568466,0.058091286307053944,0.21908713692946058,0.058091286307053944,0.006639004149377593,0.1078838174273859,0.007468879668049793,0.07966804979253111,0.014107883817427386,0.024066390041493777,0.0,0.0,0.0008298755186721991,0.061410788381742736,0.03734439834024896,0.06473029045643154,0.06804979253112033,0.034854771784232366,0.0,0.008298755186721992,0.03236514522821577,0.05394190871369295,0.03568464730290456,0.0,0.08962655601659751,0.019087136929460582,0.0008298755186721991,0.004979253112033195,0.017427385892116183,0.0008298755186721991,0.038174273858921165,0.0016597510373443983,0.06804979253112033,0.0,0.05228215767634855,0.0033195020746887966,0.006639004149377593,0.0,0.022406639004149378,0.05975103734439834,0.022406639004149378,0.0016597510373443983,0.02074688796680498,0.0937759336099585,0.0016597510373443983,0.03900414937759336
12,1347,0.034892353377876766,0.028210838901262063,0.09057164068299926,0.017817371937639197,0.0757238307349666,0.16109873793615442,0.07720861172976985,0.2100965107646622,0.06755753526354863,0.005939123979213066,0.10690423162583519,0.008908685968819599,0.08166295471417966,0.01855976243504083,0.028210838901262063,0.0,0.0007423904974016332,0.0,0.06310319227913883,0.0334075723830735,0.07349665924276169,0.08760207869339272,0.034892353377876766,0.0,0.007423904974016332,0.0334075723830735,0.06904231625835189,0.030438010393466965,0.0,0.07126948775055679,0.021529324424647365,0.0007423904974016332,0.002969561989606533,0.014847809948032665,0.0,0.028953229398663696,0.003711952487008166,0.06607275426874536,0.0,0.06087602078693393,0.0014847809948032665,0.008166295471417966,0.002969561989606533,0.017817371937639197,0.05790645879732739,0.017817371937639197,0.0007423904974016332,0.024498886414253896,0.08314773570898293,0.0,0.03414996288047513
13,1059,0.04627006610009443,0.047214353163361665,0.1048158640226629,0.018885741265344664,0.0764872521246459,0.182247403210576,0.04815864022662889,0.17091595845136923,0.06421152030217187,0.013220018885741265,0.11425873465533522,0.009442870632672332,0.07932011331444759,0.0169971671388102,0.0113314447592068,0.0,0.0,0.0,0.07743153918791312,0.044381491973559964,0.042492917847025496,0.05760151085930123,0.025495750708215296,0.0,0.0056657223796034,0.028328611898016998,0.07271010387157696,0.04060434372049103,0.0,0.07365439093484419,0.024551463644948063,0.004721435316336166,0.0066100094428706326,0.0169971671388102,0.0,0.031161473087818695,0.004721435316336166,0.061378659112370164,0.0009442870632672333,0.05854579792256846,0.0009442870632672333,0.013220018885741265,0.003777148253068933,0.03210576015108593,0.05476864966949953,0.0226628895184136,0.0009442870632672333,0.023607176581680833,0.09631728045325778,0.0,0.0453257790368272
