,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1390,0.03525179856115108,0.04028776978417266,0.07841726618705036,0.006474820143884892,0.06546762589928058,0.2302158273381295,0.058992805755395686,0.19424460431654678,0.06258992805755395,0.008633093525179856,0.1,0.010071942446043165,0.07410071942446043,0.013669064748201438,0.023741007194244605,0.0,0.0007194244604316547,0.0856115107913669,0.03237410071942446,0.05827338129496403,0.06690647482014389,0.03669064748201439,0.0014388489208633094,0.0035971223021582736,0.02805755395683453,0.07625899280575539,0.0460431654676259,0.0014388489208633094,0.06690647482014389,0.029496402877697843,0.0,0.0057553956834532375,0.019424460431654675,0.0014388489208633094,0.04316546762589928,0.007913669064748202,0.06618705035971223,0.0,0.05467625899280575,0.0035971223021582736,0.01079136690647482,0.0007194244604316547,0.025179856115107913,0.04748201438848921,0.012949640287769784,0.0014388489208633094,0.025899280575539568,0.06474820143884892,0.0014388489208633094,0.03597122302158273
1,1310,0.03740458015267176,0.03435114503816794,0.07938931297709924,0.010687022900763359,0.08091603053435115,0.2297709923664122,0.04885496183206107,0.18931297709923664,0.05343511450381679,0.0061068702290076335,0.11755725190839694,0.0,0.0732824427480916,0.008396946564885497,0.028244274809160305,0.0,0.0,0.08091603053435115,0.03435114503816794,0.051908396946564885,0.05725190839694656,0.042748091603053436,0.0,0.009923664122137405,0.028244274809160305,0.07022900763358779,0.055725190839694655,0.0,0.07709923664122137,0.0366412213740458,0.0015267175572519084,0.0007633587786259542,0.020610687022900764,0.0007633587786259542,0.035114503816793895,0.0,0.07099236641221374,0.0015267175572519084,0.051908396946564885,0.0015267175572519084,0.0061068702290076335,0.0015267175572519084,0.029770992366412213,0.0450381679389313,0.010687022900763359,0.0007633587786259542,0.030534351145038167,0.0717557251908397,0.0007633587786259542,0.0366412213740458
2,1249,0.03843074459567654,0.02802241793434748,0.07285828662930344,0.008006405124099279,0.07365892714171338,0.23859087269815854,0.04323458767013611,0.2033626901521217,0.06164931945556445,0.009607686148919135,0.10168134507606084,0.0032025620496397116,0.07846277021617294,0.006405124099279423,0.02642113690952762,0.0,0.0,0.0656525220176141,0.036028823058446756,0.05684547638110488,0.0488390712570056,0.04643714971977582,0.0,0.008006405124099279,0.025620496397117692,0.0688550840672538,0.05284227381905524,0.0024019215372297837,0.07285828662930344,0.03282626100880705,0.0032025620496397116,0.0016012810248198558,0.021617293835068056,0.0,0.03843074459567654,0.0024019215372297837,0.06805444355484387,0.0,0.05604483586869496,0.0040032025620496394,0.006405124099279423,0.0024019215372297837,0.020016012810248198,0.06965572457966374,0.013610888710968775,0.0008006405124099279,0.03763010408326661,0.06645316253002402,0.0008006405124099279,0.03682946357085669
3,1345,0.036431226765799254,0.035687732342007436,0.08252788104089219,0.005947955390334572,0.06468401486988848,0.24014869888475837,0.04014869888475837,0.18810408921933086,0.07063197026022305,0.0052044609665427505,0.11301115241635688,0.002973977695167286,0.07657992565055761,0.010408921933085501,0.02973977695167286,0.0,0.0022304832713754648,0.07806691449814127,0.03345724907063197,0.04014869888475837,0.04907063197026022,0.04386617100371747,0.0,0.011895910780669145,0.026765799256505577,0.0758364312267658,0.05799256505576208,0.0,0.06691449814126393,0.036431226765799254,0.0007434944237918215,0.001486988847583643,0.0275092936802974,0.0,0.041635687732342004,0.0022304832713754648,0.06319702602230483,0.0,0.06617100371747212,0.0037174721189591076,0.012639405204460967,0.0007434944237918215,0.023048327137546468,0.04535315985130112,0.013382899628252789,0.0,0.031226765799256505,0.06988847583643122,0.0007434944237918215,0.03345724907063197
4,1250,0.0368,0.0336,0.0856,0.0112,0.072,0.236,0.0504,0.2008,0.0504,0.0056,0.0928,0.004,0.0736,0.0128,0.0336,0.0,0.0008,0.0744,0.036,0.0528,0.0568,0.0504,0.0,0.0072,0.0248,0.0664,0.052,0.0,0.0752,0.032,0.004,0.0016,0.0152,0.0,0.0328,0.0024,0.0688,0.0,0.0448,0.0048,0.0152,0.004,0.0208,0.0544,0.0288,0.0008,0.0208,0.0688,0.0,0.0368
5,1216,0.038651315789473686,0.03618421052631579,0.06332236842105263,0.005756578947368421,0.09046052631578948,0.23684210526315788,0.03618421052631579,0.18338815789473684,0.05921052631578947,0.005756578947368421,0.11019736842105263,0.0024671052631578946,0.09210526315789473,0.009868421052631578,0.027960526315789474,0.0008223684210526315,0.0008223684210526315,0.06825657894736842,0.03700657894736842,0.04111842105263158,0.04358552631578947,0.04523026315789474,0.0008223684210526315,0.011513157894736841,0.027138157894736843,0.078125,0.05263157894736842,0.0,0.08881578947368421,0.04358552631578947,0.001644736842105263,0.0008223684210526315,0.018092105263157895,0.0,0.04523026315789474,0.0008223684210526315,0.06825657894736842,0.0,0.05592105263157895,0.004111842105263158,0.011513157894736841,0.0,0.023848684210526317,0.05263157894736842,0.013980263157894737,0.0008223684210526315,0.03289473684210526,0.055098684210526314,0.0,0.03700657894736842
6,1293,0.03480278422273782,0.03557617942768755,0.06109822119102862,0.009280742459396751,0.06960556844547564,0.23047177107501934,0.048723897911832945,0.18948182521268367,0.0711523588553751,0.0069605568445475635,0.12219644238205724,0.002320185614849188,0.08043310131477185,0.0069605568445475635,0.0317092034029389,0.0,0.0,0.07965970610982212,0.03480278422273782,0.051817478731631866,0.058004640371229696,0.04021655065738593,0.0,0.010054137664346482,0.027068832173240527,0.0711523588553751,0.05568445475638051,0.0,0.06883217324052592,0.028615622583139984,0.0007733952049497294,0.0015467904098994587,0.020108275328692964,0.0007733952049497294,0.04331013147718484,0.0007733952049497294,0.061871616395978345,0.0,0.0634184068058778,0.006187161639597835,0.008507347254447023,0.0007733952049497294,0.025522041763341066,0.05877803557617943,0.010054137664346482,0.0,0.03480278422273782,0.061871616395978345,0.0015467904098994587,0.03480278422273782
7,1462,0.03146374829001368,0.038303693570451436,0.08207934336525308,0.007523939808481532,0.07113543091655267,0.2421340629274966,0.03967168262653899,0.17920656634746923,0.05540355677154583,0.007523939808481532,0.10875512995896033,0.0047879616963064295,0.08823529411764706,0.013679890560875513,0.02188782489740082,0.0,0.0006839945280437756,0.0759233926128591,0.030779753761969904,0.04445964432284542,0.04514363885088919,0.047879616963064295,0.0013679890560875513,0.008891928864569083,0.03283173734610123,0.07250341997264022,0.06361149110807114,0.0,0.07181942544459645,0.029411764705882353,0.0013679890560875513,0.002051983584131327,0.022571819425444596,0.0,0.04035567715458276,0.003419972640218878,0.073187414500684,0.0,0.04993160054719562,0.003419972640218878,0.008207934336525308,0.0,0.027359781121751026,0.06703146374829001,0.012995896032831737,0.0,0.023255813953488372,0.07181942544459645,0.0006839945280437756,0.03146374829001368
8,1386,0.03751803751803752,0.030303030303030304,0.06782106782106782,0.00937950937950938,0.08008658008658008,0.25757575757575757,0.03607503607503607,0.2049062049062049,0.05555555555555555,0.006493506493506494,0.09307359307359307,0.0007215007215007215,0.07647907647907648,0.010822510822510822,0.02813852813852814,0.0,0.0,0.06998556998556998,0.032467532467532464,0.049062049062049064,0.04256854256854257,0.049783549783549784,0.0007215007215007215,0.008658008658008658,0.02813852813852814,0.07936507936507936,0.05339105339105339,0.0,0.08152958152958154,0.03607503607503607,0.0007215007215007215,0.0021645021645021645,0.027417027417027416,0.0,0.03823953823953824,0.0007215007215007215,0.06854256854256854,0.0,0.050505050505050504,0.002886002886002886,0.008658008658008658,0.0,0.022366522366522368,0.06060606060606061,0.01948051948051948,0.0,0.02813852813852814,0.06349206349206349,0.0,0.03535353535353535
9,1391,0.037383177570093455,0.03163191948238677,0.056074766355140186,0.007907979870596693,0.06398274622573688,0.26671459381739754,0.029475197699496764,0.1854780733285406,0.0704529115744069,0.006470165348670022,0.09920920201294033,0.007189072609633357,0.08483105679367361,0.009345794392523364,0.03450754852624011,0.0,0.002156721782890007,0.06685837526959022,0.03306973400431344,0.038102084831056794,0.03306973400431344,0.056074766355140186,0.0,0.011502516175413372,0.018691588785046728,0.07620416966211359,0.07189072609633357,0.0,0.06398274622573688,0.035945363048166784,0.0014378145219266715,0.0014378145219266715,0.028037383177570093,0.0,0.0503235082674335,0.005751258087706686,0.06326383896477354,0.0,0.06685837526959022,0.0050323508267433505,0.011502516175413372,0.0,0.020848310567936738,0.05391804457225018,0.019410496046010063,0.0007189072609633358,0.0301941049604601,0.05176132278936017,0.0014378145219266715,0.03666427030913012
