,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1029,0.043731778425655975,0.042759961127308066,0.07968901846452867,0.014577259475218658,0.07871720116618076,0.21477162293488825,0.03984450923226433,0.20505344995140914,0.062196307094266275,0.001943634596695821,0.10787172011661808,0.006802721088435374,0.07191448007774538,0.012633624878522837,0.03304178814382896,0.0,0.0,0.05442176870748299,0.043731778425655975,0.04470359572400389,0.04859086491739553,0.03012633624878523,0.010689990281827016,0.028182701652089408,0.06511175898931001,0.056365403304178816,0.0,0.07677356656948493,0.031098153547133137,0.001943634596695821,0.007774538386783284,0.019436345966958212,0.001943634596695821,0.042759961127308066,0.004859086491739553,0.05442176870748299,0.0009718172983479105,0.057337220602526724,0.0058309037900874635,0.019436345966958212,0.001943634596695821,0.019436345966958212,0.06511175898931001,0.012633624878522837,0.001943634596695821,0.028182701652089408,0.0738581146744412,0.0,0.04470359572400389
1,1074,0.043761638733705775,0.043761638733705775,0.08472998137802606,0.01675977653631285,0.06983240223463687,0.2169459962756052,0.048417132216014895,0.18063314711359404,0.08286778398510242,0.0111731843575419,0.1005586592178771,0.004655493482309125,0.07169459962756052,0.0111731843575419,0.03445065176908752,0.0,0.000931098696461825,0.06610800744878957,0.04283054003724395,0.037243947858473,0.054003724394785846,0.028864059590316574,0.010242085661080074,0.025139664804469275,0.07914338919925512,0.05772811918063315,0.0,0.06424581005586592,0.04003724394785847,0.000931098696461825,0.00931098696461825,0.0148975791433892,0.0,0.0335195530726257,0.002793296089385475,0.05865921787709497,0.000931098696461825,0.08286778398510242,0.000931098696461825,0.019553072625698324,0.00186219739292365,0.020484171322160148,0.032588454376163874,0.01303538175046555,0.0,0.025139664804469275,0.08659217877094973,0.000931098696461825,0.04283054003724395
2,1100,0.042727272727272725,0.045454545454545456,0.07454545454545454,0.006363636363636364,0.07272727272727272,0.20727272727272728,0.04727272727272727,0.18545454545454546,0.07181818181818182,0.004545454545454545,0.12545454545454546,0.007272727272727273,0.07272727272727272,0.008181818181818182,0.03909090909090909,0.0009090909090909091,0.0018181818181818182,0.06454545454545454,0.04090909090909091,0.046363636363636364,0.05454545454545454,0.03727272727272727,0.014545454545454545,0.03090909090909091,0.06272727272727273,0.04727272727272727,0.0,0.07181818181818182,0.034545454545454546,0.0018181818181818182,0.005454545454545455,0.015454545454545455,0.0027272727272727275,0.038181818181818185,0.0027272727272727275,0.057272727272727274,0.0,0.06636363636363636,0.0036363636363636364,0.015454545454545455,0.0009090909090909091,0.028181818181818183,0.05545454545454546,0.012727272727272728,0.0,0.02909090909090909,0.06727272727272728,0.0009090909090909091,0.04090909090909091
3,1055,0.043601895734597156,0.04549763033175355,0.07962085308056872,0.012322274881516588,0.08056872037914692,0.2161137440758294,0.043601895734597156,0.1734597156398104,0.05781990521327014,0.002843601895734597,0.10710900473933649,0.007582938388625593,0.09004739336492891,0.017061611374407582,0.02085308056872038,0.0,0.0,0.06255924170616113,0.04265402843601896,0.043601895734597156,0.054976303317535544,0.04075829383886256,0.014218009478672985,0.027488151658767772,0.08625592417061612,0.05118483412322275,0.0,0.07677725118483412,0.03222748815165877,0.0009478672985781991,0.007582938388625593,0.006635071090047393,0.0009478672985781991,0.04454976303317536,0.005687203791469194,0.06729857819905213,0.0,0.05118483412322275,0.0037914691943127963,0.015165876777251185,0.0,0.029383886255924172,0.04265402843601896,0.01042654028436019,0.0009478672985781991,0.029383886255924172,0.07014218009478673,0.0,0.04265402843601896
4,1069,0.042095416276894296,0.05425631431244153,0.06828811973807297,0.005612722170252572,0.04583723105706267,0.23386342376052385,0.047708138447146865,0.17118802619270346,0.07577174929840973,0.01028999064546305,0.10570626753975679,0.011225444340505144,0.08886810102899906,0.01216089803554724,0.029934518241347054,0.0,0.0,0.07202993451824134,0.042095416276894296,0.04864359214218896,0.050514499532273154,0.04583723105706267,0.015902712815715623,0.026192703461178673,0.08793264733395698,0.05893358278765201,0.0009354536950420954,0.04583723105706267,0.03554724041159962,0.0009354536950420954,0.0037418147801683817,0.018709073900841908,0.0,0.04490177736202058,0.00841908325537886,0.03274087932647334,0.0,0.07296538821328344,0.007483629560336763,0.02245088868101029,0.0018709073900841909,0.029934518241347054,0.04583723105706267,0.011225444340505144,0.0,0.02806361085126286,0.05706267539756782,0.0,0.0411599625818522
5,1202,0.03743760399334443,0.04326123128119801,0.08569051580698835,0.009151414309484194,0.06905158069883527,0.22961730449251247,0.03826955074875208,0.1821963394342762,0.07487520798668885,0.009151414309484194,0.10815307820299501,0.004991680532445923,0.06239600665557404,0.009983361064891847,0.04076539101497504,0.0,0.0008319467554076539,0.06988352745424292,0.03743760399334443,0.050748752079866885,0.04658901830282862,0.045757071547420966,0.009983361064891847,0.029950083194675542,0.06738768718801996,0.06073211314475874,0.0,0.06738768718801996,0.036605657237936774,0.0016638935108153079,0.0016638935108153079,0.015806988352745424,0.0,0.030782029950083195,0.0033277870216306157,0.04908485856905158,0.0,0.07071547420965059,0.0016638935108153079,0.019966722129783693,0.0,0.022462562396006656,0.04326123128119801,0.014975041597337771,0.0,0.03743760399334443,0.07570715474209651,0.0,0.03743760399334443
6,1180,0.03898305084745763,0.04152542372881356,0.07203389830508475,0.013559322033898305,0.06779661016949153,0.21864406779661016,0.059322033898305086,0.18135593220338983,0.06694915254237288,0.006779661016949152,0.10423728813559321,0.005084745762711864,0.07627118644067797,0.006779661016949152,0.03983050847457627,0.0,0.000847457627118644,0.06525423728813559,0.038135593220338986,0.06016949152542373,0.06271186440677966,0.043220338983050846,0.009322033898305085,0.02711864406779661,0.07288135593220339,0.04915254237288136,0.0,0.0711864406779661,0.03898305084745763,0.001694915254237288,0.005084745762711864,0.011864406779661017,0.000847457627118644,0.03898305084745763,0.002542372881355932,0.05423728813559322,0.000847457627118644,0.061016949152542375,0.002542372881355932,0.01864406779661017,0.002542372881355932,0.023728813559322035,0.048305084745762714,0.009322033898305085,0.0,0.022033898305084745,0.07033898305084746,0.000847457627118644,0.03898305084745763
7,1202,0.03826955074875208,0.03993344425956739,0.0740432612312812,0.009983361064891847,0.07570715474209651,0.1913477537437604,0.05574043261231281,0.18302828618968386,0.06572379367720466,0.004159733777038269,0.12063227953410982,0.005823627287853577,0.1064891846921797,0.012479201331114808,0.03577371048252912,0.0,0.0,0.064891846921797,0.03743760399334443,0.059900166389351084,0.06239600665557404,0.029950083194675542,0.012479201331114808,0.03577371048252912,0.06073211314475874,0.04409317803660566,0.0,0.07653910149750416,0.03577371048252912,0.0024958402662229617,0.0033277870216306157,0.008319467554076539,0.0,0.05324459234608985,0.004991680532445923,0.05823627287853577,0.0,0.05823627287853577,0.0033277870216306157,0.011647254575707155,0.0008319467554076539,0.02745424292845258,0.05574043261231281,0.0066555740432612314,0.0008319467554076539,0.0324459234608985,0.064891846921797,0.0,0.039101497504159734
8,1333,0.0345086271567892,0.04426106526631658,0.09077269317329333,0.009752438109527382,0.06601650412603151,0.2003000750187547,0.051762940735183796,0.2040510127531883,0.05776444111027757,0.005251312828207052,0.11627906976744186,0.006001500375093774,0.0795198799699925,0.0172543135783946,0.03600900225056264,0.0,0.0,0.06301575393848462,0.03375843960990248,0.056264066016504126,0.06301575393848462,0.03600900225056264,0.00900225056264066,0.03825956489122281,0.06526631657914479,0.05776444111027757,0.0007501875468867217,0.06451612903225806,0.03225806451612903,0.002250562640660165,0.005251312828207052,0.021005251312828207,0.0007501875468867217,0.04051012753188297,0.0037509377344336083,0.04951237809452363,0.0,0.05251312828207052,0.0015003750937734434,0.018754688672168042,0.0015003750937734434,0.024006001500375095,0.05251312828207052,0.014253563390847712,0.0007501875468867217,0.0277569392348087,0.07426856714178545,0.0007501875468867217,0.035258814703675916
9,1225,0.04,0.036734693877551024,0.07265306122448979,0.00816326530612245,0.06775510204081632,0.21959183673469387,0.053061224489795916,0.20653061224489797,0.06285714285714286,0.004081632653061225,0.11346938775510204,0.004897959183673469,0.0783673469387755,0.008979591836734694,0.03428571428571429,0.0,0.0032653061224489797,0.07102040816326531,0.036734693877551024,0.05959183673469388,0.0563265306122449,0.036734693877551024,0.013061224489795919,0.036734693877551024,0.07265306122448979,0.04,0.0008163265306122449,0.06775510204081632,0.03346938775510204,0.0024489795918367346,0.0032653061224489797,0.025306122448979593,0.0008163265306122449,0.036734693877551024,0.0032653061224489797,0.04326530612244898,0.0008163265306122449,0.05877551020408163,0.0008163265306122449,0.012244897959183673,0.0,0.024489795918367346,0.0563265306122449,0.022857142857142857,0.0,0.029387755102040815,0.06857142857142857,0.0008163265306122449,0.03836734693877551
