,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,557,0.10053859964093358,0.019748653500897665,0.0,0.0843806104129264,0.01615798922800718,0.03949730700179533,0.17953321364452424,0.05206463195691203,0.18491921005385997,0.0718132854578097,0.003590664272890485,0.13644524236983843,0.02154398563734291,0.05565529622980251,0.010771992818671455,0.03590664272890485,0.0,0.003590664272890485,0.0,0.04488330341113106,0.10053859964093358,0.05745062836624776,0.05026929982046679,0.03052064631956912,0.00718132854578097,0.025134649910233394,0.07360861759425494,0.05565529622980251,0.0,0.03770197486535009,0.012567324955116697,0.0017953321364452424,0.0017953321364452424,0.00718132854578097,0.0,0.01615798922800718,0.008976660682226212,0.03411131059245961,0.0,0.07360861759425494,0.0,0.005385996409335727,0.0,0.012567324955116697,0.0807899461400359,0.017953321364452424,0.003590664272890485,0.01436265709156194,0.0807899461400359,0.0017953321364452424,0.0933572710951526
1,547,0.09140767824497258,0.025594149908592323,0.0,0.10968921389396709,0.012797074954296161,0.062157221206581355,0.15173674588665448,0.056672760511883,0.19012797074954296,0.0712979890310786,0.005484460694698354,0.13711151736745886,0.018281535648994516,0.04753199268738574,0.016453382084095063,0.027422303473491772,0.0,0.0,0.0,0.05301645338208409,0.09872029250457039,0.05301645338208409,0.06398537477148081,0.016453382084095063,0.010968921389396709,0.031078610603290677,0.0603290676416819,0.025594149908592323,0.0,0.062157221206581355,0.007312614259597806,0.0018281535648994515,0.0018281535648994515,0.003656307129798903,0.0018281535648994515,0.021937842778793418,0.007312614259597806,0.04021937842778794,0.0,0.06764168190127971,0.0,0.007312614259597806,0.0018281535648994515,0.016453382084095063,0.08409506398537477,0.02010968921389397,0.0,0.014625228519195612,0.09323583180987204,0.005484460694698354,0.08409506398537477
2,537,0.09124767225325885,0.037243947858473,0.0,0.08379888268156424,0.00931098696461825,0.03910614525139665,0.16201117318435754,0.06890130353817504,0.19925512104283055,0.06890130353817504,0.00931098696461825,0.1452513966480447,0.0074487895716946,0.048417132216014895,0.0111731843575419,0.048417132216014895,0.0,0.0,0.0,0.061452513966480445,0.09497206703910614,0.061452513966480445,0.07262569832402235,0.035381750465549346,0.0037243947858473,0.0260707635009311,0.054003724394785846,0.0260707635009311,0.0,0.03910614525139665,0.0186219739292365,0.0037243947858473,0.0037243947858473,0.00558659217877095,0.0,0.0148975791433892,0.00558659217877095,0.037243947858473,0.0,0.0633147113594041,0.00186219739292365,0.00931098696461825,0.0037243947858473,0.0223463687150838,0.07076350093109869,0.040968342644320296,0.00186219739292365,0.0111731843575419,0.06890130353817504,0.0037243947858473,0.0782122905027933
3,504,0.10912698412698413,0.021825396825396824,0.0,0.08928571428571429,0.013888888888888888,0.0496031746031746,0.19444444444444445,0.041666666666666664,0.20436507936507936,0.06944444444444445,0.013888888888888888,0.1130952380952381,0.013888888888888888,0.041666666666666664,0.005952380952380952,0.031746031746031744,0.0,0.003968253968253968,0.001984126984126984,0.06944444444444445,0.10515873015873016,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.001984126984126984,0.027777777777777776,0.06349206349206349,0.031746031746031744,0.0,0.051587301587301584,0.00992063492063492,0.0,0.003968253968253968,0.001984126984126984,0.003968253968253968,0.015873015873015872,0.011904761904761904,0.041666666666666664,0.0,0.06349206349206349,0.0,0.005952380952380952,0.0,0.013888888888888888,0.08333333333333333,0.025793650793650792,0.0,0.017857142857142856,0.08531746031746032,0.001984126984126984,0.0992063492063492
4,460,0.10217391304347827,0.021739130434782608,0.002173913043478261,0.08478260869565217,0.021739130434782608,0.03695652173913044,0.14565217391304347,0.058695652173913045,0.21304347826086956,0.06521739130434782,0.008695652173913044,0.16521739130434782,0.004347826086956522,0.05,0.015217391304347827,0.04782608695652174,0.0,0.004347826086956522,0.0,0.06521739130434782,0.1108695652173913,0.05434782608695652,0.06304347826086956,0.02826086956521739,0.006521739130434782,0.030434782608695653,0.05217391304347826,0.021739130434782608,0.0,0.03695652173913044,0.017391304347826087,0.002173913043478261,0.002173913043478261,0.013043478260869565,0.0,0.013043478260869565,0.004347826086956522,0.03260869565217391,0.0,0.06086956521739131,0.0,0.006521739130434782,0.0,0.015217391304347827,0.09130434782608696,0.010869565217391304,0.0,0.013043478260869565,0.08478260869565217,0.0,0.09565217391304348
5,425,0.12470588235294118,0.021176470588235293,0.0,0.09411764705882353,0.011764705882352941,0.05176470588235294,0.1388235294117647,0.042352941176470586,0.2188235294117647,0.06352941176470588,0.011764705882352941,0.13411764705882354,0.009411764705882352,0.04470588235294118,0.009411764705882352,0.03764705882352941,0.0,0.002352941176470588,0.0,0.04941176470588235,0.1223529411764706,0.018823529411764704,0.047058823529411764,0.03294117647058824,0.011764705882352941,0.03058823529411765,0.07764705882352942,0.023529411764705882,0.0,0.04941176470588235,0.011764705882352941,0.0,0.004705882352941176,0.009411764705882352,0.0,0.007058823529411765,0.004705882352941176,0.042352941176470586,0.0,0.06352941176470588,0.0,0.004705882352941176,0.0,0.01411764705882353,0.07294117647058823,0.03764705882352941,0.0,0.007058823529411765,0.09411764705882353,0.0,0.11294117647058824
6,519,0.09248554913294797,0.023121387283236993,0.0019267822736030828,0.08285163776493257,0.009633911368015413,0.02119460500963391,0.1907514450867052,0.07321772639691715,0.2119460500963391,0.06551059730250482,0.005780346820809248,0.12716763005780346,0.02697495183044316,0.046242774566473986,0.007707129094412331,0.036608863198458574,0.0019267822736030828,0.0,0.0,0.06358381502890173,0.10211946050096339,0.06358381502890173,0.07707129094412331,0.019267822736030827,0.007707129094412331,0.03275529865125241,0.0674373795761079,0.046242774566473986,0.0,0.023121387283236993,0.025048169556840076,0.0038535645472061657,0.0019267822736030828,0.007707129094412331,0.0,0.01348747591522158,0.015414258188824663,0.030828516377649325,0.0,0.06165703275529865,0.0038535645472061657,0.007707129094412331,0.0019267822736030828,0.015414258188824663,0.06551059730250482,0.028901734104046242,0.0,0.007707129094412331,0.07707129094412331,0.0019267822736030828,0.08092485549132948
7,548,0.08941605839416059,0.021897810218978103,0.0,0.10218978102189781,0.012773722627737226,0.058394160583941604,0.15693430656934307,0.058394160583941604,0.22262773722627738,0.06569343065693431,0.010948905109489052,0.11861313868613138,0.010948905109489052,0.04927007299270073,0.0072992700729927005,0.03467153284671533,0.0,0.0,0.0,0.04744525547445255,0.10401459854014598,0.05656934306569343,0.06386861313868614,0.021897810218978103,0.010948905109489052,0.023722627737226276,0.06204379562043796,0.021897810218978103,0.0,0.058394160583941604,0.010948905109489052,0.005474452554744526,0.0,0.005474452554744526,0.0,0.020072992700729927,0.0072992700729927005,0.05291970802919708,0.0,0.058394160583941604,0.0,0.009124087591240875,0.0018248175182481751,0.010948905109489052,0.08394160583941605,0.025547445255474453,0.0,0.01824817518248175,0.09671532846715329,0.0,0.08029197080291971
8,523,0.09560229445506692,0.02676864244741874,0.0019120458891013384,0.0994263862332696,0.011472275334608031,0.045889101338432124,0.13957934990439771,0.05736137667304015,0.20076481835564053,0.07839388145315487,0.0019120458891013384,0.13957934990439771,0.021032504780114723,0.04780114722753346,0.015296367112810707,0.03824091778202677,0.0,0.0019120458891013384,0.0,0.045889101338432124,0.0994263862332696,0.04206500956022945,0.06692160611854685,0.03824091778202677,0.009560229445506692,0.028680688336520075,0.06692160611854685,0.01338432122370937,0.0,0.045889101338432124,0.017208413001912046,0.0019120458891013384,0.0038240917782026767,0.009560229445506692,0.0019120458891013384,0.011472275334608031,0.01338432122370937,0.03441682600382409,0.0,0.06883365200764818,0.0,0.0057361376673040155,0.0019120458891013384,0.019120458891013385,0.07074569789674952,0.03824091778202677,0.0019120458891013384,0.019120458891013385,0.08604206500956023,0.0,0.08221797323135756
9,503,0.09542743538767395,0.019880715705765408,0.0019880715705765406,0.08946322067594434,0.005964214711729622,0.055666003976143144,0.15705765407554673,0.05168986083499006,0.220675944333996,0.06958250497017893,0.005964214711729622,0.14512922465208747,0.007952286282306162,0.03180914512922465,0.013916500994035786,0.039761431411530816,0.0,0.0019880715705765406,0.0,0.06560636182902585,0.09542743538767395,0.0536779324055666,0.05168986083499006,0.04771371769383698,0.005964214711729622,0.02982107355864811,0.05765407554671968,0.03777335984095427,0.0,0.055666003976143144,0.005964214711729622,0.003976143141153081,0.0,0.011928429423459244,0.0,0.013916500994035786,0.0019880715705765406,0.033797216699801194,0.0,0.06958250497017893,0.0,0.005964214711729622,0.0019880715705765406,0.011928429423459244,0.07952286282306163,0.033797216699801194,0.0,0.009940357852882704,0.06958250497017893,0.0,0.08946322067594434
