,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,2008,0.027888446215139442,0.03336653386454183,0.0,0.0846613545816733,0.01693227091633466,0.06573705179282868,0.1902390438247012,0.054282868525896415,0.2106573705179283,0.0602589641434263,0.00597609561752988,0.1409362549800797,0.0069721115537848604,0.053784860557768925,0.018426294820717132,0.030378486055776893,0.0,0.00298804780876494,0.0,0.07270916334661355,0.025896414342629483,0.052290836653386456,0.06274900398406374,0.05029880478087649,0.0,0.010956175298804782,0.03137450199203187,0.06573705179282868,0.04731075697211155,0.0,0.062250996015936255,0.02440239043824701,0.00249003984063745,0.00298804780876494,0.018426294820717132,0.0,0.025398406374501994,0.0034860557768924302,0.05826693227091633,0.0,0.055278884462151394,0.00049800796812749,0.010956175298804782,0.00149402390438247,0.022410358565737053,0.06772908366533864,0.03436254980079681,0.0,0.03386454183266932,0.075199203187251,0.00099601593625498,0.02838645418326693
1,2025,0.030123456790123456,0.037037037037037035,0.0,0.08444444444444445,0.010864197530864197,0.06518518518518518,0.20493827160493827,0.05925925925925926,0.19703703703703704,0.0671604938271605,0.006419753086419753,0.12641975308641976,0.007407407407407408,0.054814814814814816,0.015308641975308642,0.02666666666666667,0.0,0.0004938271604938272,0.0,0.07111111111111111,0.024691358024691357,0.06074074074074074,0.06567901234567901,0.05382716049382716,0.0,0.009382716049382716,0.03259259259259259,0.0691358024691358,0.04395061728395062,0.0004938271604938272,0.06419753086419754,0.028148148148148148,0.0019753086419753087,0.0049382716049382715,0.016790123456790124,0.0009876543209876543,0.02666666666666667,0.002962962962962963,0.06074074074074074,0.0,0.06172839506172839,0.003950617283950617,0.01580246913580247,0.0024691358024691358,0.018271604938271607,0.06666666666666667,0.02271604938271605,0.0004938271604938272,0.023209876543209877,0.07358024691358024,0.0004938271604938272,0.029135802469135802
2,2117,0.024090694378837978,0.03495512517713746,0.0,0.07982994803967879,0.017005196032120924,0.07982994803967879,0.1861124232404346,0.06471421823334908,0.21067548417572035,0.0538497874350496,0.002834199338686821,0.12801133679735474,0.005668398677373642,0.06565895134624469,0.008974964572508267,0.030703826169107228,0.0,0.000944733112895607,0.0,0.05857345299952763,0.023618327822390175,0.0670760510155881,0.07321681624940954,0.05101558809636278,0.0,0.005668398677373642,0.04676428908833254,0.06424185167690127,0.03401039206424185,0.0,0.07699574870099198,0.03212092583845064,0.0014170996693434106,0.004723665564478035,0.014170996693434105,0.0,0.030231459612659425,0.0033065658951346244,0.06896551724137931,0.0004723665564478035,0.04865375531412376,0.0014170996693434106,0.015115729806329713,0.0033065658951346244,0.017005196032120924,0.06424185167690127,0.020784128483703354,0.000944733112895607,0.028814359943316013,0.07794048181388757,0.0004723665564478035,0.024090694378837978
3,1491,0.035546613011401745,0.03420523138832998,0.0,0.0818242790073776,0.018108651911468814,0.07176391683433937,0.1898054996646546,0.05030181086519115,0.19718309859154928,0.06841046277665996,0.008048289738430584,0.13883299798792756,0.0053655264922870555,0.05902079141515761,0.007377598926894702,0.03755868544600939,0.0,0.0026827632461435278,0.0,0.06908115358819585,0.03286384976525822,0.051643192488262914,0.060362173038229376,0.0409121395036888,0.0,0.008048289738430584,0.034875922199865864,0.06975184439973173,0.042924211938296444,0.0013413816230717639,0.07042253521126761,0.018108651911468814,0.004024144869215292,0.0026827632461435278,0.01341381623071764,0.0006706908115358819,0.022132796780684104,0.002012072434607646,0.06505700871898056,0.0,0.05767940979208585,0.002012072434607646,0.008048289738430584,0.00335345405767941,0.022803487592219986,0.07511737089201878,0.028839704896042925,0.0006706908115358819,0.02481556002682763,0.08316566063044936,0.0,0.035546613011401745
4,2362,0.024555461473327687,0.03513971210838273,0.0,0.07832345469940728,0.018628281117696866,0.07154953429297206,0.20152413209144793,0.05376799322607959,0.20321761219305673,0.06943268416596104,0.0059271803556308214,0.13209144792548688,0.0071972904318374255,0.06181202370872142,0.01397121083827265,0.030059271803556307,0.0,0.000846740050804403,0.0004233700254022015,0.07578323454699407,0.02243861134631668,0.0550381033022862,0.06181202370872142,0.04276037256562235,0.0,0.009314140558848433,0.03513971210838273,0.06816257408975444,0.04953429297205758,0.0,0.07070279424216766,0.020745131244707875,0.002540220152413209,0.004233700254022015,0.01905165114309907,0.0004233700254022015,0.03302286198137172,0.0029635901778154107,0.06943268416596104,0.0,0.06308213378492802,0.0012701100762066045,0.009737510584250635,0.003386960203217612,0.02540220152413209,0.060118543607112614,0.026672311600338696,0.0012701100762066045,0.023708721422523286,0.07239627434377646,0.0012701100762066045,0.023285351397121085
5,1617,0.03525046382189239,0.03710575139146568,0.0,0.0847247990105133,0.01855287569573284,0.06802721088435375,0.16883116883116883,0.055040197897340756,0.20717377860235003,0.061224489795918366,0.0018552875695732839,0.14904143475572046,0.006184291898577613,0.059369202226345084,0.013605442176870748,0.02906617192331478,0.0,0.0006184291898577613,0.0,0.07544836116264687,0.03277674706246135,0.04638218923933209,0.05875077303648732,0.05194805194805195,0.0006184291898577613,0.0074211502782931356,0.04081632653061224,0.059369202226345084,0.03896103896103896,0.0,0.07297464440321583,0.021645021645021644,0.0037105751391465678,0.0030921459492888066,0.019789734075448363,0.0,0.026592455163883734,0.0030921459492888066,0.059369202226345084,0.0,0.0575139146567718,0.0012368583797155227,0.009894867037724181,0.0018552875695732839,0.02350030921459493,0.0655534941249227,0.030921459492888066,0.0006184291898577613,0.030921459492888066,0.07730364873222016,0.0012368583797155227,0.03339517625231911
6,2461,0.023973994311255586,0.0329134498171475,0.0,0.07517269402681837,0.01828524989841528,0.07395367736692401,0.20682649329540836,0.05891913856156034,0.21373425436814303,0.065826899634295,0.0028443722064201544,0.12352702153596098,0.00650142218610321,0.048760666395774074,0.01259650548557497,0.033319788703778955,0.0,0.0004063388866314506,0.0,0.06216984965461195,0.021535960991466884,0.06176351076798049,0.0682649329540837,0.05526208858187728,0.0,0.009752133279154815,0.0337261275904104,0.06542056074766354,0.047135310849248276,0.0,0.07232832182039821,0.03250711093051605,0.002438033319788704,0.0028443722064201544,0.01909792767167818,0.0004063388866314506,0.02519301097114994,0.0036570499796830555,0.0642015440877692,0.0,0.05851279967492889,0.004469727752945957,0.01300284437220642,0.0020316944331572532,0.01828524989841528,0.05770012190166599,0.025599349857781388,0.0004063388866314506,0.028443722064201545,0.07273466070702966,0.001219016659894352,0.023567655424624138
7,2007,0.026407573492775286,0.03537618335824614,0.0,0.0787244643746886,0.014449427005480818,0.07025411061285501,0.19133034379671152,0.05082212257100149,0.21175884404583956,0.07324364723467862,0.004982561036372696,0.1395117090184355,0.003986048829098156,0.05580468360737419,0.009965122072745391,0.03537618335824614,0.0,0.0014947683109118087,0.0,0.07324364723467862,0.02491280518186348,0.05779770802192327,0.0622820129546587,0.04833084205281515,0.0,0.007972097658196313,0.04285002491280518,0.06826108619830593,0.039860488290981565,0.0,0.06676631788739412,0.028400597907324365,0.000996512207274539,0.004484304932735426,0.01195814648729447,0.000996512207274539,0.02192326856003986,0.002491280518186348,0.06527154957648232,0.0004982561036372695,0.06477329347284504,0.000996512207274539,0.012954658694569009,0.000996512207274539,0.01943198804185351,0.059292476332835076,0.028898854010961636,0.0014947683109118087,0.030393622321873443,0.07822620827105133,0.0,0.026407573492775286
8,1710,0.03333333333333333,0.03625730994152047,0.0,0.0695906432748538,0.013450292397660818,0.08011695906432749,0.2023391812865497,0.06549707602339182,0.2152046783625731,0.05789473684210526,0.008771929824561403,0.11345029239766082,0.008187134502923977,0.05906432748538012,0.011695906432748537,0.03333333333333333,0.0005847953216374269,0.0035087719298245615,0.0,0.07192982456140351,0.030994152046783626,0.05263157894736842,0.07602339181286549,0.04152046783625731,0.0,0.00935672514619883,0.04093567251461988,0.06900584795321638,0.03567251461988304,0.0,0.07309941520467836,0.02865497076023392,0.0017543859649122807,0.0011695906432748538,0.02280701754385965,0.0005847953216374269,0.03216374269005848,0.0017543859649122807,0.06491228070175438,0.0005847953216374269,0.056140350877192984,0.0023391812865497076,0.014619883040935672,0.0,0.01871345029239766,0.05672514619883041,0.026900584795321637,0.0023391812865497076,0.019883040935672516,0.06549707602339182,0.0,0.03216374269005848
9,1679,0.03513996426444312,0.03275759380583681,0.0,0.07444907683144729,0.015485407980941036,0.07861822513400833,0.1840381179273377,0.05539011316259678,0.19297200714711138,0.07027992852888625,0.00357355568790947,0.13043478260869565,0.004764740917212627,0.06789755807027993,0.017272185824895772,0.03216200119118523,0.0,0.0005955926146515784,0.0,0.06670637284097677,0.03156640857653365,0.05122096486003574,0.06611078022632519,0.05955926146515783,0.0,0.008338296605122097,0.03275759380583681,0.07444907683144729,0.03692674210839786,0.0,0.07623585467540203,0.03275759380583681,0.0011911852293031567,0.00357355568790947,0.0136986301369863,0.0,0.026206075044669448,0.0029779630732578916,0.061941631923764146,0.0,0.06491959499702203,0.0005955926146515784,0.008338296605122097,0.001786777843954735,0.023228111971411555,0.05002977963073258,0.017272185824895772,0.0011911852293031567,0.03633114949374628,0.06551518761167362,0.0,0.034544371649791544
