,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
len,1.0,-0.9589313650057151,-0.4650511947311717,0.022069867929767648,-0.15975519352601372,0.6437668264508823,0.4215399331872109,-0.5938360108855641,-0.16500495090839318,-0.11691255530563602,-0.6038939179105381,-0.03727165087467898,-0.23924277526265558,0.18949187518432925,0.09283538915955068,-0.048409371856679574,0.6256472426240064,-0.2659532028618055,0.523136655860882,0.22366856552395328,-0.9871141427232398,-0.15746855845735402,-0.3802327645957486,0.28143718482100455,0.16261566589208865,-0.5180683685413532,-0.11573561653763961,0.10314990470441926,0.15417498574596364,-0.07706763985839622,0.6162973829420489,0.09088169983680079,0.1824697810215204,-0.3393167666220967,0.2314569503841541,0.07711989631932367,0.24458192754313668,-0.3981890275609695,0.6526067520267121,-0.0769039367055017,-0.07995629505965887,-0.5800412270878404,-0.15208925294509754,-0.2843986310220992,-0.5418580635840338,-0.1253975827094788,-0.07893542829031469,-0.44286360024362087,0.4687155627678261,-0.24237526292825504,0.44129110910975483,-0.973421833010501
PUNCT,-0.9589313650057151,1.0,0.3847760969460545,-0.026245753214532895,0.21514613023565501,-0.5817600694632753,-0.37830711030724107,0.5307157955899888,0.1370848873691113,0.22354071922909885,0.5518666694329262,-0.006221129644406501,0.07586926592149798,-0.2168614932166435,0.0007550020123527031,0.07187740712503765,-0.4742536688651087,0.11478880805761293,-0.4937208215732405,-0.0996164454195274,0.962064142612693,0.10398406557727782,0.31839768520689193,-0.2423185468638883,-0.21469118275950716,0.5551829137695781,0.12696914850092647,-0.1903011065151523,-0.17564110378221015,0.005022596848499863,-0.5385128990151279,-0.16964422031549292,-0.2715219583091781,0.36071746438640045,-0.1976330023264111,-0.13779708071818225,-0.1970555849990022,0.3271963843571576,-0.5992931608828268,0.0271010907664725,0.1839567052797802,0.587831005362972,0.08635397802797937,0.23521431692968656,0.48716621978949076,-0.043458902803341484,0.010056314311603948,0.3913394493757761,-0.5232451230648232,0.24127476884256424,-0.39090053205982267,0.9915891977755081
AUX,-0.4650511947311717,0.3847760969460545,1.0,-0.38776129305199686,0.06882582127035627,-0.4813577862178518,-0.2283525468112802,0.6620221571671849,-0.56646157121416,-0.2807470795977888,0.3377700315486664,-0.03113236047120047,0.1280172741588637,0.22096229697970557,-0.32714854604207316,-0.31224532703750896,-0.14326590504466316,0.5482230944235741,-0.34897569200771544,-0.02912264846284145,0.42316102739345324,0.28145014975537425,0.43206866170856245,0.3156937805664708,-0.06421406850577878,0.4189411828500102,-0.44681886487554695,-0.028464132044460275,-0.190976640688421,0.38817428433674295,-0.4849290526121443,-0.04067735511233573,-0.0867994398830565,0.295365665069044,-0.40035488821161197,0.26996322985631,-0.015645593647309605,0.3359125764920266,-0.42381885289339744,0.06375872179166552,-0.13745110284121784,0.026286890741565868,0.5087916701857852,0.005518280356548092,0.9000192318128615,-0.2834000641181431,-0.07558729991057295,0.3464640865101334,-0.36393277060787305,0.05287197004889453,-0.2852330740334805,0.39596249210181006
ADV,0.022069867929767648,-0.026245753214532895,-0.38776129305199686,1.0,-0.05149555344014419,0.23509200800901922,0.1830682315467013,0.022250095082522788,0.324814838236571,0.305284430397779,-0.1097551741727132,-0.3365833313302332,0.06185738682137315,-0.4497592192255973,0.5740358838062437,0.005025182881506165,-0.16559858678133677,-0.12553956302444172,0.2494837407403929,-0.4493332668686577,0.05359294587274013,0.1915738922317282,-0.002336635744137555,-0.37542026450263,0.2635733010869104,0.13621340598746853,0.14000180082985955,-0.016771027101446196,-0.6065637171549886,0.5338631248330389,0.28488016321063186,0.41915094185651647,0.10899319033591394,0.32022273806576623,-0.24341239752517305,-0.2023067650676893,-0.23426718576111435,0.10958198744374988,0.4848102755882538,-0.2710825157567899,0.29493012281784703,-0.003494693231862703,0.20318689994660347,0.2711900883036734,-0.49933811166938535,0.07271617192951589,-0.5031669211676534,-0.0011445214397411772,-0.10877395527912488,0.2742579099784991,-0.08877073693024304,-0.0037167338486581328
PART,-0.15975519352601372,0.21514613023565501,0.06882582127035627,-0.05149555344014419,1.0,0.0022032814590688538,-0.568232938499497,0.44632946672627544,0.3064592224292789,-0.26661767196570274,-0.14266311484208988,0.05438001861146122,0.06898992952467635,-0.207635873522772,-0.10945423942023574,0.4431330234374918,0.25255813339571853,-0.26588142513790247,-0.08278199465669372,0.23162047400206753,0.16588700706094764,-0.35579103241243776,0.6345418830907684,0.04280413654577757,-0.10958101734202004,0.5368866489921489,0.25592106861969344,-0.8931936627815343,-0.4168057162587006,0.13679333930375936,-0.019596088161956005,-0.4034627956626387,-0.2598220456900714,0.13570303162247555,0.15660999108927695,-0.5994166454047313,-0.28686417568232636,0.22950004100175164,-0.09121571275491194,0.10309447464142583,-0.2594437416332223,-0.2619076916503202,-0.14802841308178186,0.15898915621655332,0.3269563349799997,-0.13235099103856465,-0.17643822542718018,-0.16162623977794122,0.1975257509508427,0.6319065332209952,-0.4187705637396622,0.18582031363034004
CCONJ,0.6437668264508823,-0.5817600694632753,-0.4813577862178518,0.23509200800901922,0.0022032814590688538,1.0,0.3567766501950763,-0.4587267920183713,-0.10229943365440627,-0.36921888554275617,-0.7525166976895367,-0.09576386898831062,-0.17857297876031353,-0.16707184882436443,0.09001368374233479,0.06033391967002036,0.6154700820082498,-0.5455757660741763,0.7992331232812703,0.3421806412080312,-0.539903731312593,-0.17281139947695986,-0.2794589286324797,0.03264536922955613,0.28297732447054397,-0.28270218534868585,-0.21353445488606015,-0.1831485673718151,0.07615278667442862,-0.18129573744103145,0.9942077840006067,-0.1046642080320903,-0.06883039077815856,-0.6147541132890119,-0.03340073808295135,-0.09518881111740235,-0.2361820076631053,-0.30824733315087005,0.8052616150393085,0.2504441006089959,-0.2486872666537523,-0.5295163017705242,-0.13819455329120842,-0.5830179780479317,-0.49405156779307186,-0.22432051483673768,-0.004899221943663146,-0.023263350009396413,0.14586445194409442,0.09338688836621012,0.10271031075473985,-0.6119909802385715
NOUN,0.4215399331872109,-0.37830711030724107,-0.2283525468112802,0.1830682315467013,-0.568232938499497,0.3567766501950763,1.0,-0.2198649597465353,-0.200180778766015,-0.07665843948156816,-0.3034038840285616,-0.7034827782845453,0.0367440427226599,-0.19250974989095554,0.4765378313643201,-0.48591998340779097,0.33048705901583897,0.10622941624474898,0.3853974709434154,0.07996433988792664,-0.4042134923667595,0.29543076223723697,-0.10603697716824759,0.3240847099387105,-0.11936268992729868,-0.419301106992118,-0.6028157724669624,0.4382617877910543,0.33225862434045406,-0.2025745857220636,0.3916226104206439,0.3923650156417424,-0.005463749986694544,-0.3932539959076025,0.3867159228417714,0.21464962563863096,0.007071904316456757,-0.03295229479140559,0.40452862792745736,-0.3375617644346003,-0.12597696944906198,-0.015250970412408624,0.08541734093529849,-0.5934412829550425,-0.4165454808478142,-0.4911704051369791,-0.3187892373813064,-0.16131168424096473,-0.3402466726271785,-0.39825752525810526,0.6011660367291072,-0.34349400349674425
SCONJ,-0.5938360108855641,0.5307157955899888,0.6620221571671849,0.022250095082522788,0.44632946672627544,-0.4587267920183713,-0.2198649597465353,1.0,-0.18975483904515306,-0.20999551728147842,0.26194823336566825,-0.23825230119727353,0.35595105542140226,-0.34616906031154154,0.21854980331227228,0.008046098714280992,-0.13098069229189815,0.3623005938487157,-0.2628037340756055,-0.09906685185592141,0.5519549509504523,-0.031451708916316594,0.8606203415669522,0.1775175792386187,-0.23848863061108108,0.653176775550801,-0.3599075279635943,-0.34635548198245714,-0.4272302389732913,0.39702773125434765,-0.436907255087007,-0.1252901411543427,-0.1403206489062563,0.3998283908501284,-0.0933060256651023,-0.23314069822796954,-0.18035095357318642,0.5322044292380546,-0.40891208177493255,0.030922951821210118,-0.11566246148252406,0.17285016191736138,0.4659393566945478,0.12438889700269982,0.6185706479142544,-0.21744688062905979,-0.3051117218228218,0.3934137318298474,-0.32676621265982914,0.1590389006379439,-0.4278900662626613,0.541072289029759
VERB,-0.16500495090839318,0.1370848873691113,-0.56646157121416,0.324814838236571,0.3064592224292789,-0.10229943365440627,-0.200180778766015,-0.18975483904515306,1.0,0.11175682264384082,0.10809854803705235,-0.08199805942182636,0.22770222024937442,-0.19308218830462356,-0.060393539023500385,0.3072311427769719,-0.3448450302814535,-0.10465356500379593,-0.152010684407998,-0.25061727822502605,0.16854125111547139,0.024499683405613863,0.12730315507759168,-0.41498072672372655,0.016081744654439074,-0.011123816582407369,0.6976885821541091,-0.19051456424862198,-0.01353574574712657,-0.12601092267614084,-0.12604853032765104,0.1720882401705037,-0.02807521619229774,-0.03543422406359975,0.453128187991722,-0.3979779471541047,-0.3050118490462405,0.12061665491198821,-0.053175335887716016,-0.2829287778104225,-0.17711546103059303,0.16197952513783676,-0.45594010678833924,0.36394809725403793,-0.3194138798533693,0.4181929421998834,-0.05634704029028965,-0.5033082544044291,0.17344487767754924,0.49646488886306944,-0.04309306259091425,0.18868204931500346
ADP,-0.11691255530563602,0.22354071922909885,-0.2807470795977888,0.305284430397779,-0.26661767196570274,-0.36921888554275617,-0.07665843948156816,-0.20999551728147842,0.11175682264384082,1.0,0.3386049677374153,0.12217595652057256,-0.1895143720759901,0.25204968557372415,0.3955668866633009,-0.1121419899223881,-0.28735397832890974,-0.08002235056963916,-0.34835884682230045,-0.4971486241573867,0.10626809188305847,-0.0483872027063336,-0.43316225900596617,-0.4881451437167685,-0.08783768715485071,0.13568925743970334,0.38587305892409257,0.27357896626269335,-0.10888238615183413,0.1290269099848862,-0.3269923657605803,0.25212273768329085,-0.08255800451191819,0.5448955328315772,-0.11589879654482496,0.1948360566816927,0.5892420304805774,0.0503710977628638,-0.06481902070873564,-0.277206292996352,0.9262449185941585,0.3012155616659224,0.009110361521431486,0.475434498012478,-0.37588317868624266,0.25517829425880406,-0.12791396849817496,-0.034431000028396906,0.053174508297965,-0.2153740990934087,0.11788725505841437,0.20247802917717908
