,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,583,0.09433962264150944,0.022298456260720412,0.0017152658662092624,0.09605488850771869,0.012006861063464836,0.05317324185248713,0.16981132075471697,0.032590051457975985,0.18867924528301888,0.05317324185248713,0.010291595197255575,0.14922813036020582,0.03430531732418525,0.04974271012006861,0.018867924528301886,0.036020583190394515,0.0,0.005145797598627788,0.0,0.0634648370497427,0.08747855917667238,0.04288164665523156,0.03773584905660377,0.036020583190394515,0.00686106346483705,0.029159519725557463,0.0686106346483705,0.03773584905660377,0.048027444253859346,0.017152658662092625,0.0017152658662092624,0.0,0.005145797598627788,0.0017152658662092624,0.018867924528301886,0.022298456260720412,0.048027444253859346,0.0,0.051457975986277875,0.003430531732418525,0.010291595197255575,0.005145797598627788,0.010291595197255575,0.08061749571183534,0.024013722126929673,0.0017152658662092624,0.012006861063464836,0.07547169811320754,0.003430531732418525,0.08919382504288165
1,690,0.07246376811594203,0.03188405797101449,0.0,0.07101449275362319,0.01884057971014493,0.05217391304347826,0.17101449275362318,0.07101449275362319,0.20144927536231885,0.06811594202898551,0.014492753623188406,0.1318840579710145,0.017391304347826087,0.04782608695652174,0.015942028985507246,0.042028985507246375,0.0,0.0014492753623188406,0.0,0.06666666666666667,0.06956521739130435,0.06521739130434782,0.07391304347826087,0.03188405797101449,0.011594202898550725,0.034782608695652174,0.057971014492753624,0.04492753623188406,0.05507246376811594,0.013043478260869565,0.002898550724637681,0.0,0.002898550724637681,0.0,0.011594202898550725,0.004347826086956522,0.04492753623188406,0.0,0.06376811594202898,0.002898550724637681,0.005797101449275362,0.002898550724637681,0.02463768115942029,0.07246376811594203,0.02318840579710145,0.0,0.017391304347826087,0.06666666666666667,0.0014492753623188406,0.06811594202898551
2,559,0.08765652951699464,0.04114490161001789,0.0,0.06976744186046512,0.01073345259391771,0.044722719141323794,0.1592128801431127,0.055456171735241505,0.2075134168157424,0.03756708407871199,0.0035778175313059034,0.1556350626118068,0.028622540250447227,0.059033989266547404,0.008944543828264758,0.025044722719141325,0.0017889087656529517,0.0,0.0,0.07334525939177101,0.08407871198568873,0.05366726296958855,0.059033989266547404,0.044722719141323794,0.008944543828264758,0.03220035778175313,0.046511627906976744,0.0518783542039356,0.04293381037567084,0.01967799642218247,0.0,0.0,0.014311270125223614,0.0,0.02146690518783542,0.016100178890876567,0.03756708407871199,0.0,0.03756708407871199,0.0,0.007155635062611807,0.0,0.028622540250447227,0.08586762075134168,0.028622540250447227,0.0017889087656529517,0.01967799642218247,0.06797853309481217,0.0,0.08050089445438283
3,643,0.07776049766718507,0.03110419906687403,0.003110419906687403,0.07465007776049767,0.012441679626749611,0.05287713841368585,0.18818040435458788,0.04043545878693624,0.17418351477449456,0.06376360808709176,0.007776049766718507,0.15552099533437014,0.013996889580093312,0.06376360808709176,0.02021772939346812,0.038880248833592534,0.0,0.004665629860031105,0.0,0.07309486780715396,0.07309486780715396,0.03421461897356143,0.04510108864696734,0.04510108864696734,0.012441679626749611,0.03265940902021773,0.05598755832037325,0.03265940902021773,0.05132192846034215,0.01866251944012442,0.0,0.0015552099533437014,0.003110419906687403,0.0,0.029548989113530325,0.00933125972006221,0.038880248833592534,0.0,0.05909797822706065,0.0,0.007776049766718507,0.003110419906687403,0.02021772939346812,0.1104199066874028,0.01866251944012442,0.0,0.02177293934681182,0.06220839813374806,0.0,0.07620528771384137
4,598,0.0802675585284281,0.03177257525083612,0.0,0.09364548494983277,0.010033444816053512,0.056856187290969896,0.1939799331103679,0.06020066889632107,0.19063545150501673,0.05016722408026756,0.011705685618729096,0.1354515050167224,0.006688963210702341,0.04180602006688963,0.010033444816053512,0.051839464882943144,0.0,0.0016722408026755853,0.0,0.06354515050167224,0.07692307692307693,0.061872909698996656,0.061872909698996656,0.0451505016722408,0.006688963210702341,0.03177257525083612,0.06688963210702341,0.033444816053511704,0.05518394648829431,0.010033444816053512,0.0033444816053511705,0.0016722408026755853,0.010033444816053512,0.0,0.016722408026755852,0.0033444816053511705,0.0451505016722408,0.0,0.05016722408026756,0.0,0.005016722408026756,0.0033444816053511705,0.023411371237458192,0.06688963210702341,0.023411371237458192,0.0,0.011705685618729096,0.0802675585284281,0.0,0.07859531772575251
5,806,0.05955334987593052,0.022332506203473945,0.0,0.08312655086848635,0.011166253101736972,0.03598014888337469,0.19602977667493796,0.05831265508684864,0.21339950372208435,0.06699751861042183,0.013647642679900745,0.14267990074441686,0.007444168734491315,0.05086848635235732,0.01488833746898263,0.03598014888337469,0.0,0.008684863523573201,0.0,0.05955334987593052,0.05583126550868486,0.05459057071960298,0.06451612903225806,0.04094292803970223,0.013647642679900745,0.02481389578163772,0.06699751861042183,0.052109181141439205,0.03970223325062035,0.017369727047146403,0.0012406947890818859,0.004962779156327543,0.008684863523573201,0.0,0.026054590570719603,0.0024813895781637717,0.031017369727047148,0.0,0.05955334987593052,0.0012406947890818859,0.007444168734491315,0.0037220843672456576,0.01488833746898263,0.0967741935483871,0.04590570719602978,0.0,0.016129032258064516,0.07320099255583126,0.0,0.05707196029776675
6,723,0.07330567081604426,0.02627939142461964,0.0013831258644536654,0.07330567081604426,0.006915629322268326,0.04564315352697095,0.20608575380359612,0.04149377593360996,0.19225449515905949,0.06915629322268327,0.006915629322268326,0.1272475795297372,0.02074688796680498,0.06224066390041494,0.02627939142461964,0.042876901798063624,0.0,0.0027662517289073307,0.0,0.07192254495159059,0.0677731673582296,0.04149377593360996,0.042876901798063624,0.04702627939142462,0.019363762102351315,0.02627939142461964,0.07468879668049792,0.04979253112033195,0.048409405255878286,0.012448132780082987,0.0013831258644536654,0.0013831258644536654,0.008298755186721992,0.0,0.030428769017980636,0.015214384508990318,0.040110650069156296,0.0,0.0677731673582296,0.0,0.006915629322268326,0.0013831258644536654,0.013831258644536652,0.07330567081604426,0.029045643153526972,0.0,0.016597510373443983,0.051175656984785614,0.0,0.06915629322268327
7,650,0.08153846153846153,0.027692307692307693,0.0015384615384615385,0.07076923076923076,0.013846153846153847,0.036923076923076927,0.19846153846153847,0.046153846153846156,0.19384615384615383,0.07846153846153846,0.012307692307692308,0.15846153846153846,0.015384615384615385,0.033846153846153845,0.006153846153846154,0.036923076923076927,0.0015384615384615385,0.003076923076923077,0.0,0.07846153846153846,0.07692307692307693,0.043076923076923075,0.046153846153846156,0.038461538461538464,0.006153846153846154,0.03538461538461538,0.07230769230769231,0.05846153846153846,0.03538461538461538,0.009230769230769232,0.0015384615384615385,0.0,0.012307692307692308,0.0015384615384615385,0.013846153846153847,0.006153846153846154,0.026153846153846153,0.0,0.08,0.003076923076923077,0.0015384615384615385,0.003076923076923077,0.018461538461538463,0.06923076923076923,0.04,0.0,0.026153846153846153,0.07384615384615385,0.0,0.07538461538461538
8,647,0.07109737248840804,0.04636785162287481,0.0,0.08809891808346214,0.02472952086553323,0.05100463678516229,0.16846986089644514,0.07109737248840804,0.21792890262751158,0.04482225656877898,0.0077279752704791345,0.12982998454404945,0.00927357032457496,0.04173106646058733,0.02009273570324575,0.03245749613601236,0.0,0.0015455950540958269,0.0,0.0571870170015456,0.0695517774343122,0.06646058732612056,0.07264296754250386,0.02936630602782071,0.010819165378670788,0.02627511591962906,0.05255023183925812,0.02627511591962906,0.0571870170015456,0.02627511591962906,0.0,0.0061823802163833074,0.010819165378670788,0.0,0.02009273570324575,0.0061823802163833074,0.03245749613601236,0.0,0.04173106646058733,0.010819165378670788,0.017001545595054096,0.0061823802163833074,0.02936630602782071,0.0633693972179289,0.03863987635239567,0.0015455950540958269,0.013910355486862442,0.08191653786707882,0.0030911901081916537,0.06800618238021638
9,767,0.06779661016949153,0.020860495436766623,0.0,0.05867014341590613,0.01564537157757497,0.04954367666232073,0.19426336375488917,0.05215123859191656,0.19426336375488917,0.08083441981747067,0.011734028683181226,0.13689700130378096,0.014341590612777053,0.05867014341590613,0.00651890482398957,0.027379400260756193,0.0,0.009126466753585397,0.0,0.07431551499348109,0.06258148631029987,0.054758800521512385,0.05867014341590613,0.0469361147327249,0.005215123859191656,0.035202086049543675,0.07822685788787484,0.04563233376792699,0.048239895697522815,0.010430247718383311,0.0,0.0,0.003911342894393742,0.0,0.02607561929595828,0.010430247718383311,0.03650586701434159,0.0,0.07561929595827901,0.0,0.002607561929595828,0.002607561929595828,0.018252933507170794,0.08213820078226858,0.02998696219035202,0.002607561929595828,0.01955671447196871,0.05997392438070404,0.0,0.06649282920469361
