,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,568,0.09154929577464789,0.03169014084507042,0.0,0.10211267605633803,0.01936619718309859,0.05457746478873239,0.13204225352112675,0.06338028169014084,0.20422535211267606,0.05457746478873239,0.008802816901408451,0.14788732394366197,0.007042253521126761,0.04753521126760563,0.017605633802816902,0.02992957746478873,0.0,0.0017605633802816902,0.0,0.056338028169014086,0.09330985915492958,0.056338028169014086,0.06338028169014084,0.03169014084507042,0.008802816901408451,0.040492957746478875,0.06690140845070422,0.022887323943661973,0.0,0.0528169014084507,0.014084507042253521,0.0,0.0035211267605633804,0.00528169014084507,0.0,0.01056338028169014,0.0017605633802816902,0.04401408450704225,0.0017605633802816902,0.0528169014084507,0.0,0.007042253521126761,0.0017605633802816902,0.02112676056338028,0.0721830985915493,0.028169014084507043,0.0017605633802816902,0.01584507042253521,0.09507042253521127,0.0017605633802816902,0.07922535211267606
1,604,0.08112582781456953,0.033112582781456956,0.0,0.08774834437086093,0.004966887417218543,0.06291390728476821,0.1423841059602649,0.06291390728476821,0.2152317880794702,0.07119205298013245,0.004966887417218543,0.1423841059602649,0.006622516556291391,0.048013245033112585,0.018211920529801324,0.026490066225165563,0.0,0.0,0.0,0.04966887417218543,0.08112582781456953,0.056291390728476824,0.07119205298013245,0.04304635761589404,0.006622516556291391,0.0347682119205298,0.06622516556291391,0.029801324503311258,0.0,0.057947019867549666,0.013245033112582781,0.0033112582781456954,0.0016556291390728477,0.004966887417218543,0.0,0.014900662251655629,0.004966887417218543,0.0380794701986755,0.0,0.06788079470198675,0.0,0.011589403973509934,0.0,0.02152317880794702,0.061258278145695365,0.048013245033112585,0.0016556291390728477,0.02152317880794702,0.06622516556291391,0.0016556291390728477,0.076158940397351
2,489,0.10224948875255624,0.04294478527607362,0.0,0.07770961145194274,0.006134969325153374,0.06748466257668712,0.16359918200409,0.05112474437627812,0.21063394683026584,0.05521472392638037,0.00408997955010225,0.12474437627811862,0.014314928425357873,0.06134969325153374,0.014314928425357873,0.026584867075664622,0.0,0.0,0.0,0.06134969325153374,0.10429447852760736,0.05725971370143149,0.05521472392638037,0.024539877300613498,0.014314928425357873,0.024539877300613498,0.06134969325153374,0.026584867075664622,0.0,0.06748466257668712,0.014314928425357873,0.0,0.00408997955010225,0.00408997955010225,0.0,0.012269938650306749,0.0081799591002045,0.049079754601226995,0.0,0.05112474437627812,0.0,0.0081799591002045,0.002044989775051125,0.034764826175869123,0.07975460122699386,0.018404907975460124,0.002044989775051125,0.0081799591002045,0.065439672801636,0.0,0.10020449897750511
3,410,0.11707317073170732,0.02195121951219512,0.0024390243902439024,0.06829268292682927,0.007317073170731708,0.06097560975609756,0.13414634146341464,0.05121951219512195,0.2121951219512195,0.08048780487804878,0.004878048780487805,0.17073170731707318,0.007317073170731708,0.03414634146341464,0.00975609756097561,0.02926829268292683,0.0,0.0,0.0,0.04390243902439024,0.12195121951219512,0.04878048780487805,0.06097560975609756,0.02926829268292683,0.007317073170731708,0.03414634146341464,0.06097560975609756,0.014634146341463415,0.0,0.05609756097560976,0.00975609756097561,0.0,0.004878048780487805,0.004878048780487805,0.0,0.012195121951219513,0.007317073170731708,0.05609756097560976,0.0,0.07317073170731707,0.0,0.004878048780487805,0.0,0.012195121951219513,0.09268292682926829,0.012195121951219513,0.0,0.02195121951219512,0.06585365853658537,0.0,0.1048780487804878
4,683,0.08052708638360176,0.03513909224011713,0.0,0.06149341142020498,0.016105417276720352,0.03806734992679356,0.18301610541727673,0.04978038067349927,0.19472913616398244,0.07759882869692533,0.01171303074670571,0.15226939970717424,0.010248901903367497,0.05124450951683748,0.005856515373352855,0.03074670571010249,0.0,0.005856515373352855,0.0,0.06588579795021962,0.08199121522693997,0.06149341142020498,0.055636896046852125,0.03513909224011713,0.004392386530014641,0.032210834553440704,0.07759882869692533,0.048316251830161056,0.0,0.03806734992679356,0.016105417276720352,0.0,0.0029282576866764276,0.004392386530014641,0.0,0.017569546120058566,0.0029282576866764276,0.03367496339677892,0.0,0.07027818448023426,0.0014641288433382138,0.010248901903367497,0.0029282576866764276,0.021961932650073207,0.07613469985358712,0.03513909224011713,0.0,0.021961932650073207,0.0629575402635432,0.0,0.07613469985358712
5,641,0.08892355694227769,0.028081123244929798,0.0015600624024961,0.10140405616224649,0.0093603744149766,0.0405616224648986,0.1794071762870515,0.06396255850234009,0.1856474258970359,0.0717628705148206,0.0015600624024961,0.1310452418096724,0.0109204368174727,0.0421216848673947,0.0249609984399376,0.0374414976599064,0.0,0.0,0.0,0.062402496099843996,0.09204368174726989,0.06396255850234009,0.07020280811232449,0.046801872074883,0.0093603744149766,0.0327613104524181,0.0499219968798752,0.0436817472698908,0.0,0.0390015600624025,0.0124804992199688,0.0031201248049922,0.0015600624024961,0.0062402496099844,0.0,0.0187207488299532,0.0078003120124804995,0.028081123244929798,0.0,0.06708268330733229,0.0,0.0062402496099844,0.0,0.015600624024960999,0.0686427457098284,0.0218408736349454,0.0,0.0109204368174727,0.078003120124805,0.0,0.0811232449297972
6,709,0.07757404795486601,0.02538787023977433,0.0,0.07757404795486601,0.015514809590973202,0.0465444287729196,0.15937940761636107,0.05500705218617771,0.23272214386459802,0.076163610719323,0.00846262341325811,0.15514809590973203,0.00846262341325811,0.031029619181946404,0.012693935119887164,0.04231311706629055,0.0014104372355430183,0.0014104372355430183,0.0,0.06770098730606489,0.076163610719323,0.0535966149506347,0.056417489421720736,0.03385049365303244,0.00846262341325811,0.03385049365303244,0.06629055007052186,0.02679830747531735,0.0,0.047954866008462625,0.011283497884344146,0.004231311706629055,0.004231311706629055,0.0028208744710860366,0.0014104372355430183,0.012693935119887164,0.00846262341325811,0.045133991537376586,0.0,0.076163610719323,0.0014104372355430183,0.00846262341325811,0.0014104372355430183,0.014104372355430184,0.07334273624823695,0.045133991537376586,0.0,0.019746121297602257,0.07475317348377997,0.0014104372355430183,0.06488011283497884
7,478,0.09832635983263599,0.03347280334728033,0.0,0.0794979079497908,0.010460251046025104,0.06276150627615062,0.17782426778242677,0.058577405857740586,0.18619246861924685,0.06485355648535565,0.0020920502092050207,0.12761506276150628,0.014644351464435146,0.0502092050209205,0.014644351464435146,0.0397489539748954,0.0,0.0041841004184100415,0.0,0.056485355648535567,0.10460251046025104,0.06276150627615062,0.06485355648535565,0.03347280334728033,0.006276150627615063,0.02510460251046025,0.0502092050209205,0.03138075313807531,0.0020920502092050207,0.06276150627615062,0.02301255230125523,0.0020920502092050207,0.0020920502092050207,0.008368200836820083,0.0,0.016736401673640166,0.010460251046025104,0.03347280334728033,0.0,0.060669456066945605,0.0,0.012552301255230125,0.0041841004184100415,0.02092050209205021,0.060669456066945605,0.02092050209205021,0.0,0.010460251046025104,0.06485355648535565,0.0,0.0899581589958159
8,594,0.08585858585858586,0.030303030303030304,0.0,0.0723905723905724,0.015151515151515152,0.04882154882154882,0.1632996632996633,0.06734006734006734,0.21717171717171718,0.05218855218855219,0.005050505050505051,0.14983164983164984,0.016835016835016835,0.04208754208754209,0.013468013468013467,0.045454545454545456,0.0,0.0,0.0,0.07575757575757576,0.08922558922558922,0.06397306397306397,0.0723905723905724,0.03198653198653199,0.003367003367003367,0.03535353535353535,0.06397306397306397,0.026936026936026935,0.0,0.050505050505050504,0.013468013468013467,0.0,0.0,0.010101010101010102,0.0,0.015151515151515152,0.008417508417508417,0.03198653198653199,0.0,0.050505050505050504,0.0,0.0016835016835016834,0.0,0.026936026936026935,0.06397306397306397,0.04713804713804714,0.0016835016835016834,0.010101010101010102,0.06734006734006734,0.0016835016835016834,0.07744107744107744
9,597,0.08542713567839195,0.02847571189279732,0.0,0.06365159128978225,0.021775544388609715,0.04690117252931323,0.18760469011725292,0.05862646566164154,0.19765494137353434,0.05695142378559464,0.005025125628140704,0.13400335008375208,0.01507537688442211,0.048576214405360134,0.011725293132328308,0.04020100502512563,0.0,0.0,0.0,0.07370184254606366,0.08877721943048576,0.06365159128978225,0.05527638190954774,0.04690117252931323,0.011725293132328308,0.023450586264656615,0.06365159128978225,0.03350083752093802,0.0,0.048576214405360134,0.008375209380234505,0.0033500837520938024,0.0033500837520938024,0.005025125628140704,0.0016750418760469012,0.021775544388609715,0.008375209380234505,0.038525963149078725,0.0,0.05695142378559464,0.0,0.0033500837520938024,0.0033500837520938024,0.02512562814070352,0.07705192629815745,0.02512562814070352,0.0033500837520938024,0.01675041876046901,0.06197654941373534,0.0,0.07537688442211055
